step,y_a_mean,y_a_std,y_b_mean,y_b_std,sign_gate_mean,sign_gate_std,separation_mean,separation_std,target_component_mean,target_component_std,orthogonal_component_mean,orthogonal_component_std,weight_norm_mean,weight_norm_std
11999,0.05903597442433238,0.5857856872976474,-0.05932888354174793,0.5850927582862371,1.0,0.0,1.1091767337266356,0.36033068128256723,0.08369659372199792,0.8279259255646388,-0.00020711802319590115,0.00413146701670935,0.7843490513136766,0.25469182558378034
12000,0.05903381410986185,0.5858415475957166,-0.059326873729005455,0.5851485686573931,1.0,0.0,1.109302335428074,0.3602976390429611,0.08369364499676718,0.8280048924872778,-0.00020722444398838785,0.004130896787789036,0.7844378423679162,0.25466849917238427
12001,0.05903164951130748,0.5858973856915402,-0.05932485740631819,0.5852043621293468,1.0,0.0,1.1094278977252543,0.3602645767569317,0.08369068863900563,0.8280838317397031,-0.0002073292908595058,0.004130330094333669,0.7845266055896635,0.25464515856975556
12002,0.059029480498284104,0.5859532015841944,-0.059322839342057704,0.585260130810141,1.0,0.0,1.109553414527327,0.3602314895527338,0.08368772792826486,0.8281627377606228,-0.00020743602775336032,0.004129763613220632,0.7846153366471321,0.2546218003576547
12003,0.059027306009083985,0.5860089948617876,-0.059320821622386576,0.5853158791376476,1.0,0.0,1.1096788886468858,0.36019838204823257,0.08368476358894383,0.828241613402495,-0.0002075468805503913,0.004129195809297101,0.7847040375288421,0.2545984277801993
12004,0.05902513157576322,0.5860647628701859,-0.05931879724375903,0.5853716025738094,1.0,0.0,1.109804314142093,0.36016524902845976,0.08368179458054228,0.8283204535770261,-0.00020765298524151441,0.004128627358652702,0.7847927040349721,0.25457503714737983
12005,0.05902295405045152,0.5861205121092682,-0.05931677022948861,0.5854273021031703,1.0,0.0,1.10992969725281,0.36013209547452507,0.08367882152209198,0.8283992635690187,-0.0002077594126194505,0.004128060238772058,0.7848813405981018,0.25455163195431535
12006,0.05902076972648501,0.5861762406731006,-0.05931473387405276,0.5854829834151359,1.0,0.0,1.1100550403818488,0.3600989226674755,0.08367583705106536,0.8284780460582296,-0.00020786404217087897,0.004127492928498313,0.7849699488938326,0.25452821315420016
12007,0.0590185827575624,0.5862319420514197,-0.05931270278058946,0.5855386409197632,1.0,0.0,1.1101803351659327,0.3600657239030429,0.08367285443054881,0.8285567925035088,-0.00020797426276517896,0.004126922320550173,0.7850585229907235,0.25450477601706195
12008,0.05901639524847269,0.5862876246626123,-0.059310667868703607,0.5855942743856528,1.0,0.0,1.1103055877424777,0.3600325040358732,0.08366986872804397,0.8286355086641195,-0.00020808216528281538,0.004126355140210558,0.7851470672755774,0.25448132393081196
12009,0.059014200028032066,0.5863432839418867,-0.059308628384023905,0.5856498834511483,1.0,0.0,1.110430793762207,0.359999258136116,0.08366687433933707,0.8287141910733683,-0.000208192287095437,0.004125787647497857,0.7852355786470924,0.2544578534333025
12010,0.059012006353586915,0.5863989165770672,-0.0593065785150975,0.5857054748263874,1.0,0.0,1.1105559551808983,0.3599659922977615,0.08366387370104278,0.8287928421410542,-0.00020829397295291238,0.004125217584037259,0.7853240584768147,0.25443436882546894
12011,0.059009806606918576,0.5864545347119289,-0.059304528245702384,0.5857610439894131,1.0,0.0,1.110681080026552,0.3599327067867122,0.08366086848586417,0.828871467240876,-0.0002083996693464457,0.004124649525691792,0.7854125124787454,0.2544108702613868
12012,0.059007599167525765,0.5865101284841233,-0.05930247668176889,0.5858165875019526,1.0,0.0,1.1108061550557613,0.3598993992092568,0.08365785691573104,0.8289500569821092,-0.0002085098899407473,0.004124080049377546,0.7855009312542609,0.25438735610175844
12013,0.05900539131835103,0.5865656937581338,-0.05930042218416929,0.5858721101752974,1.0,0.0,1.1109311826340855,0.35986606606175037,0.08365484298142313,0.8290286118105331,-0.00020861832587943042,0.004123514849831918,0.7855893165006133,0.25436382387756346
12014,0.05900318486616016,0.586621240659127,-0.059298359686508775,0.5859276094868375,1.0,0.0,1.1110561687406153,0.3598327123493625,0.08365182437803467,0.8291071371379934,-0.00020872011710403276,0.004122947762687358,0.7856776724395617,0.2543402770438322
12015,0.059000973980873825,0.5866767655501912,-0.059296292616054416,0.5859830876600642,1.0,0.0,1.1111811121646316,0.35979933642257705,0.08364879940652081,0.829185631953722,-0.0002088218095469533,0.004122380569914658,0.785765998189337,0.25431671454910665
12016,0.05899875570088625,0.5867322641437287,-0.0592942245490849,0.5860385424180894,1.0,0.0,1.1113060072623193,0.35976593495792014,0.08364576850152095,0.8292640916333041,-0.00020892802619064383,0.004121809594825352,0.7858542897656386,0.25429313396696057
12017,0.058996531497687105,0.5867877393733081,-0.05929215623065829,0.5860939727156297,1.0,0.0,1.1114308547601104,0.3597325125364621,0.08364273323037097,0.8293425175059763,-0.0002090382533703908,0.00412123637705319,0.7859425476868458,0.2542695385475619
12018,0.058994308542460204,0.586843198386352,-0.05929008065722883,0.5861493813994867,1.0,0.0,1.1115556649584324,0.3596990690906267,0.08363969371160893,0.8294209165876925,-0.00020914246803877906,0.004120671566154938,0.7860307792875002,0.2542459282450561
12019,0.05899208413437009,0.5868986296260804,-0.05928800185211003,0.5862047692079071,1.0,0.0,1.1116804275568575,0.35966560249928703,0.08363665088036802,0.8294992812795289,-0.00020924542488715713,0.004120103859336589,0.7861189772182098,0.25422230158881787
12020,0.05898985128849745,0.5869540409306908,-0.059285920858383176,0.5862601345901585,1.0,0.0,1.1118051479384303,0.3596321143275067,0.08363360053513427,0.8295776160339046,-0.00020935280056918364,0.00411953274549051,0.7862071452989042,0.2541986596390834
12021,0.05898761222139001,0.5870094307989112,-0.05928383648395538,0.5863154770346788,1.0,0.0,1.1119298241473734,0.3595986044161643,0.08363054340030665,0.8296559194044706,-0.00020946218481195767,0.004118962780532327,0.7862952821653408,0.2541750022963126
12022,0.058985377829521894,0.5870647930923465,-0.059281750367954376,0.5863707955577304,1.0,0.0,1.1120544514339417,0.35956506865585386,0.0836274883398942,0.8297341863412769,-0.00020956703168308,0.004118396307274172,0.7863833844613706,0.25415132667890367
12023,0.058983136489987376,0.5871201385966693,-0.05927966116927564,0.586426092606817,1.0,0.0,1.11217903948389,0.35953151541611045,0.08362442618695741,0.8298124262240235,-0.00020967461151389993,0.004117829533968759,0.7864714590231371,0.25412763869096433
12024,0.05898089369758964,0.5871754578703293,-0.05927756486460566,0.5864813665889226,1.0,0.0,1.1123035796359182,0.3594979365352325,0.08362135798199663,0.8298906312547377,-0.000209778193979566,0.004117260843547427,0.7865594997154226,0.2541039325621614
12025,0.05897864678874612,0.5872307577836337,-0.059275466222316026,0.5865366228390881,1.0,0.0,1.1124280817434191,0.3594643413770604,0.08361828521332237,0.8299688100466581,-0.0002098830342652333,0.004116693862496353,0.7866475135323638,0.25408021489387045
12026,0.05897639216855168,0.5872860317265026,-0.05927336674183607,0.5865918524779122,1.0,0.0,1.1125525335781277,0.359430717378712,0.08361520639920954,0.8300469516693736,-0.00020999273460937248,0.0041161242585637655,0.7867354917959001,0.25405647683270716
12027,0.058974139988422394,0.5873412863449731,-0.05927126283757388,0.5866470597104652,1.0,0.0,1.1126769440900535,0.359397073862385,0.08361212618239691,0.8301250637849343,-0.0002100975814804896,0.004115554441391771,0.7868234408421941,0.2540327249789789
12028,0.0589718790538609,0.5873965159496282,-0.059269152274355294,0.586702245111908,1.0,0.0,1.112801307598129,0.359363407519883,0.08360903506667267,0.8302031427680943,-0.0002102039100767442,0.004114985673642016,0.7869113566704812,0.2540089569672923
12029,0.05896961698308587,0.5874517248077064,-0.05926703967154026,0.5867574082066086,1.0,0.0,1.1129256291873753,0.3593297187751487,0.08360594170531165,0.830281191298877,-0.00021030959988483367,0.0041144185741189485,0.7869992428812241,0.2539851730899232
12030,0.05896735450252891,0.587506913122174,-0.05926492786034942,0.5868125498415527,1.0,0.0,1.113049908839166,0.35929601237265,0.0836028486139539,0.8303592101328768,-0.00021041613921533444,0.004113850434252393,0.7870870994407316,0.25396137672526464
12031,0.05896508596837521,0.5875620757651351,-0.059262810284271834,0.5868676694862845,1.0,0.0,1.1131741415057332,0.3592622816785827,0.08359974716566633,0.8304371952689464,-0.00021052288269463357,0.004113280873318271,0.7871749227799795,0.25393756317365807
12032,0.058962812405079605,0.5876172162604413,-0.05926068649627268,0.586922764733609,1.0,0.0,1.1132983295526355,0.35922852295994645,0.08359663776874654,0.8305151474758019,-0.00021062878982240876,0.004112714609681117,0.7872627146044121,0.2539137297661202
12033,0.05896053651347757,0.587672337750243,-0.059258559178560974,0.5869778369959923,1.0,0.0,1.1134224753826856,0.35919474540515445,0.0835935242295818,0.8305930699933767,-0.00021073384742776512,0.004112147894558372,0.7873504765889164,0.25388988301773674
12034,0.058958257101476196,0.5877274359717116,-0.059256431758403776,0.5870328872650457,1.0,0.0,1.1135465758666396,0.35916094896482187,0.08359040812867892,0.8306709605082606,-0.00021084132189146926,0.00411158034111232,0.787438206508034,0.25386602293078225
12035,0.05895597504451871,0.5877825069776887,-0.059254296785220505,0.5870879187368587,1.0,0.0,1.1136706315819174,0.35912712716470774,0.08358728481671371,0.8307488184931044,-0.0002109453258256187,0.004111010589124451,0.7875259047666486,0.25384214490921825
12036,0.05895368916913867,0.5878375554232964,-0.05925216112285853,0.5871429263783142,1.0,0.0,1.1137946419604123,0.35909328246193034,0.08358415831739303,0.8308266436776548,-0.00021105154246930664,0.0041104400555807006,0.7876135709683652,0.2538182507021824
12037,0.058951398711651566,0.5878925861212221,-0.05925002014264465,0.5871979097483085,1.0,0.0,1.1139186093583704,0.359059419807916,0.08358102481774426,0.8309044391349786,-0.00021115723886283726,0.004109872853002215,0.7877012068214125,0.253794343742864
12038,0.058949108608067034,0.587947593884154,-0.05924787473864854,0.5872528685540453,1.0,0.0,1.1140425303671508,0.3590255340679345,0.083577888440256,0.8309822010008087,-0.00021125955692304226,0.004109306385809157,0.7877888098892238,0.25377042043819603
12039,0.05894681124016642,0.5880025773495412,-0.0592457362357527,0.5873078093927003,1.0,0.0,1.1141664107795806,0.3589916253093801,0.08357475180593536,0.8310599329833075,-0.00021137189144521327,0.00410873863075271,0.7878763842409606,0.25374648089925067
12040,0.058944513481110336,0.588057541845927,-0.05924358705058694,0.5873627275503821,1.0,0.0,1.1142902494221927,0.3589576956809219,0.08357160734152053,0.8311376355213584,-0.00021147694905057093,0.004108169575847961,0.7879639290670848,0.2537225265671385
12041,0.058942212481051685,0.5881124828739521,-0.05924143210053444,0.5874176225953225,1.0,0.0,1.1144140418060124,0.35892374388440285,0.08356845650898032,0.8312153051140162,-0.00021158022200031337,0.00410760172346145,0.7880514411993376,0.253698556550482
12042,0.05893990647047758,0.5881674000423714,-0.05923927362076938,0.5874724948340023,1.0,0.0,1.1145377883967011,0.3588897683032885,0.08356529963758696,0.8312929416970641,-0.0002116845420358261,0.0041070358814083415,0.7881389209764831,0.253674569691085
12043,0.05893759723752737,0.5882222991979885,-0.05923711623065173,0.5875273452631476,1.0,0.0,1.114661495303735,0.3588557742554036,0.08356214125812667,0.8313705501329485,-0.00021179191113240625,0.004106467748355123,0.7882263726948544,0.2536505697571908
12044,0.05893528565764427,0.5882771729091995,-0.059234950095415115,0.5875821727070146,1.0,0.0,1.1147851544618606,0.3588217560410085,0.08355897503540129,0.8314481243242108,-0.00021189475602821108,0.004105899035254292,0.7883137906448218,0.25362655276015533
12045,0.058932970706373454,0.5883320232988806,-0.059232782823964956,0.5876369825310309,1.0,0.0,1.1149087724555284,0.3587877195335239,0.08355580562532049,0.831525669564995,-0.00021199918143084858,0.004105329659919467,0.7884011795101133,0.2536025227695902
12046,0.05893065057694912,0.588386852528701,-0.059230613661929964,0.5876917655880789,1.0,0.0,1.1150323443394154,0.3587536566376284,0.08355263121688689,0.8316031809115642,-0.00021210593149559407,0.004104761434377225,0.788488535775013,0.2535784741493194
12047,0.05892832931131124,0.5884416626183763,-0.059228439331054684,0.5877465274569795,1.0,0.0,1.115155875943601,0.3587195740395328,0.08354945235010697,0.8316806637394487,-0.00021220983006261675,0.004104193553767507,0.7885758635730054,0.25355441157601116
12048,0.05892600286751985,0.5884964466313942,-0.059226261470466855,0.5878012659711188,1.0,0.0,1.115279359202832,0.3586854666879344,0.08354626732593587,0.8317581116160296,-0.00021231489425342284,0.004103624734801307,0.7886631571960746,0.25353033147598786
12049,0.05892366962507367,0.5885512076641358,-0.059224083507433536,0.5878559831357725,1.0,0.0,1.1154027977120131,0.3586513405116874,0.08354307742195,0.8318355281481182,-0.00021242469337924108,0.0041030552006162445,0.7887504191817158,0.25350623806368433
12050,0.05892133733257651,0.5886059453744817,-0.05922189605422318,0.5879106757243481,1.0,0.0,1.1155261898320168,0.3586171883868571,0.08353988147911098,0.8319129107972969,-0.00021252711022111924,0.004102488222477112,0.7888376483928901,0.2534821262726744
12051,0.058919005077332255,0.588660663503313,-0.05921970805153251,0.5879653499939359,1.0,0.0,1.11564954418689,0.3585830185006567,0.08353668517407246,0.8319902666469062,-0.00021262911217995807,0.004101920825889735,0.7889248509059528,0.25345800192031714
12052,0.058916661851108075,0.5887153623290974,-0.0592175165284425,0.5880200036693131,1.0,0.0,1.1157728578243404,0.35854882905420804,0.08353347862208144,0.8320675943021135,-0.00021273638249486016,0.004101349757424781,0.7890120246175101,0.25343386373689836
12053,0.05891431612893939,0.5887700314800024,-0.05921532236970961,0.5880746288524782,1.0,0.0,1.115896115368232,0.3585146118223119,0.08353026844151015,0.8321448807928764,-0.00021284355402808927,0.004100785187260507,0.7890991587193645,0.253409705861357
12054,0.058911971505731346,0.5888246799773429,-0.05921312363818288,0.5881292337721301,1.0,0.0,1.1160193321853875,0.3584803753462412,0.08352705580456785,0.8322221383529655,-0.0002129467150252666,0.004100219875869353,0.7891862640185212,0.2533855344006414
12055,0.058909621853381396,0.5888793072040557,-0.059210920929908754,0.5881838188398555,1.0,0.0,1.1161425078101457,0.3584461186750259,0.08352383679950016,0.8322993668595515,-0.00021305062017773626,0.0040996491745237595,0.7892733401752878,0.2533613486441003
12056,0.05890726912766695,0.5889339132965938,-0.05920872020535171,0.5882383842329546,1.0,0.0,1.1162656436022371,0.35841184108182406,0.0835206170239354,0.8323765665132958,-0.00021315810122688356,0.00409907738077485,0.7893603881748199,0.2533371480741422
12057,0.05890490960329771,0.5889884999513076,-0.059206506414338944,0.5882929224311502,1.0,0.0,1.1163887321110815,0.35837754069311145,0.08351738320161627,0.8324537331724767,-0.0002132611502714976,0.004098510056294188,0.7894474027744022,0.253312931367911
12058,0.058902548030018806,0.5890430577039275,-0.05920429594814777,0.5883474393231655,1.0,0.0,1.1165117727220057,0.35834321493665533,0.08351415028150314,0.8325308643324626,-0.0002133679991179129,0.004097941088030968,0.7895343835065158,0.25328869671860743
12059,0.058900184128433467,0.5890975982276109,-0.05920208047144115,0.5884019354814166,1.0,0.0,1.1166347741056233,0.35830887353335,0.08351091217205928,0.8326079686418504,-0.00021347295135615022,0.004097373537760753,0.7896213365156534,0.25326445100346323
12060,0.058897819966077805,0.5891521163639774,-0.05919986206106841,0.5884564050961647,1.0,0.0,1.1167577281873673,0.3582745076310169,0.08350767180380775,0.8326850383707416,-0.00021357601357164765,0.0040968022129117005,0.7897082560728732,0.253240187939147
12061,0.058895451091229914,0.5892066083358553,-0.05919763877987862,0.5885108595395203,1.0,0.0,1.1168806416913868,0.35824011846406795,0.08350442465913323,0.8327620788484499,-0.0002136789638345832,0.004096234196798922,0.7897951469622901,0.2532159084205557
12062,0.058893077485263345,0.5892610846762757,-0.05919541316106915,0.5885652916797219,1.0,0.0,1.117003516536206,0.3582057120872195,0.08350117251610589,0.8328390925082692,-0.0002137836065569045,0.004095665257266173,0.7898820105149505,0.2531916167448498
12063,0.058890696037560704,0.5893155362822152,-0.05919318580068648,0.5886196960747738,1.0,0.0,1.1171263400744647,0.358171280026808,0.08349791359665558,0.8329160690553168,-0.0002138925627457497,0.0040950970919370056,0.7899688378113205,0.25316730687431427
12064,0.0588883158378303,0.5893699640761714,-0.05919095372781157,0.588674081845875,1.0,0.0,1.1172491214051843,0.3581368284295416,0.0834946522274197,0.8329930155951892,-0.0002139973042497427,0.004094528283435151,0.7900556352710487,0.25314298317126477
12065,0.05888593463227153,0.5894243662845875,-0.05918872021138668,0.5887284487607335,1.0,0.0,1.1173718585632741,0.3581023572878927,0.08349138912621175,0.8330699307080821,-0.00021410173623781988,0.0040939589932488,0.7901424015059828,0.25311864563218717
12066,0.058883546479046346,0.5894787491921663,-0.05918648093007505,0.5887827869680617,1.0,0.0,1.117494548438117,0.35806786137494395,0.08348811703587124,0.8331468118840938,-0.00021420700457742224,0.004093388133246736,0.7902291343029009,0.25309429058700017
12067,0.058881156872957946,0.5895331119182807,-0.059184234691783785,0.5888371042252157,1.0,0.0,1.1176171965245159,0.358033347132669,0.08348483899887388,0.8332236639567202,-0.00021430838091898174,0.004092820901099074,0.7903158375895093,0.2530699225371992
12068,0.0588787673227489,0.5895874541133981,-0.059181994013488295,0.5888913986092286,1.0,0.0,1.1177398031391204,0.3579988108631307,0.08348156493289986,0.8333004853341744,-0.0002144136492585829,0.004092254351920259,0.790402511563747,0.253045538908684
12069,0.058876369185745715,0.5896417697170682,-0.05917974950745702,0.5889456748805366,1.0,0.0,1.1178623657487332,0.35796425037800333,0.08347828208852759,0.8333772751165558,-0.00021452228276061687,0.00409168362304866,0.790489154404178,0.25302113817092614
12070,0.058873968701809644,0.5896960611153855,-0.05917749671265483,0.5889999264605879,1.0,0.0,1.1179848792776466,0.3579296685761057,0.083474991723577,0.8334540303242776,-0.00021462671474869547,0.004091112537772924,0.7905757625413856,0.25299672236775717
12071,0.05887156782671809,0.5897503356398952,-0.059175240090116855,0.5890541515937999,1.0,0.0,1.1181073501426726,0.35789506547647915,0.0834716983754198,0.833530754889141,-0.00021472871670754053,0.004090544120188287,0.7906623405583495,0.2529722914168676
12072,0.0588691626675427,0.589804589780569,-0.059172984110191465,0.5891083619392501,1.0,0.0,1.1182297851797194,0.3578604463467775,0.0834684024523536,0.8336074545787974,-0.00021483420236682535,0.004089975993845932,0.7907488932405449,0.25294784916417873
12073,0.058866750858724115,0.5898588164920584,-0.05917072296142578,0.5891625478574801,1.0,0.0,1.1183521696552634,0.35782580048392876,0.08346509817235756,0.8336841176028995,-0.0002149407351118822,0.004089406803436977,0.7908354101703768,0.2529233880144125
12074,0.05886434148997068,0.5899130197994881,-0.05916845843195915,0.5892167109387213,1.0,0.0,1.118474508486688,0.35779113435614496,0.08346179322723156,0.833760747929533,-0.00021504315195376448,0.004088837289690472,0.7909218948422659,0.2528989124947567
12075,0.058861922174692154,0.58996720456089,-0.05916618695482612,0.5892708534887965,1.0,0.0,1.1185968080721795,0.35775644580083454,0.08345847633610821,0.8338373506261129,-0.0002151476893089591,0.004088267313964105,0.7910083517647152,0.252874421127932
12076,0.05885950455442071,0.5900213651376104,-0.059163917908445,0.5893249711107413,1.0,0.0,1.1187190602254122,0.35772173495047044,0.08345516236233702,0.8339139186001265,-0.00021525274691431865,0.004087695990031454,0.7910947751598701,0.2528499139585694
12077,0.05885708190500736,0.5900755098364489,-0.05916163892485202,0.5893790701648286,1.0,0.0,1.1188412768486886,0.3576870057102162,0.0834518378057556,0.8339904622145088,-0.00021535433399012073,0.004087125191741499,0.7911811734261487,0.2528253938312959
12078,0.05885465513914823,0.5901296268596841,-0.05915936281904578,0.5894331468756063,1.0,0.0,1.1189634448476136,0.35765225309750037,0.08344851237330998,0.8340669704469256,-0.00021546086673517563,0.004086556339633175,0.7912675373455664,0.25280085712193184
12079,0.058852225150913,0.590183720734415,-0.05915708065032959,0.5894871978874578,1.0,0.0,1.11908556452021,0.3576174773880727,0.08344518037517562,0.834143444141576,-0.00021556539091948038,0.004085986876422927,0.791353867100035,0.25277630407012625
12080,0.05884979490190744,0.5902377976922748,-0.05915479555726051,0.589541230672944,1.0,0.0,1.119207648821175,0.35758268446571245,0.08344184612481902,0.8342198929867626,-0.00021566803166649595,0.004085417132931873,0.7914401718469832,0.2527517388512252
12081,0.0588473591953516,0.5902918503512157,-0.05915250767953694,0.5895952386871779,1.0,0.0,1.1193296840507536,0.35754787044438197,0.08343850604634355,0.8342963071370065,-0.00021577256243625055,0.004084846533931465,0.7915264419142367,0.25272715866392115
12082,0.05884491950273514,0.5903458807438812,-0.0591502161230892,0.5896492260448374,1.0,0.0,1.1194516767468303,0.35751303487384245,0.08343516054804676,0.8343726909293263,-0.0002158773105256856,0.004084276912681021,0.791612681908225,0.2527025632700181
12083,0.05884247912093997,0.5903998905922472,-0.059147919844836,0.5897031927277046,1.0,0.0,1.1195736291632057,0.3574781769028084,0.08343181122360638,0.8344490455616931,-0.0002159792071174059,0.004083709804223556,0.7916988934544779,0.2526779519873657
12084,0.058840034622699024,0.5904538726629402,-0.059145624665543434,0.5897571355678002,1.0,0.0,1.1196955317724495,0.35744329358208665,0.0834284597654818,0.8345253637082202,-0.0002160847915583729,0.004083138922817286,0.7917850697653823,0.25265332279706637
12085,0.058837583605200056,0.5905078346444631,-0.05914331895299256,0.5898110593642653,1.0,0.0,1.119817393189296,0.357408393796767,0.08342509624940728,0.8346016541813747,-0.00021618753767250738,0.004082568138156417,0.7918712169613537,0.2526286819477633
12086,0.058835135921835896,0.5905617784406684,-0.0591410119459033,0.5898649560686176,1.0,0.0,1.1199392104521393,0.357373473108363,0.08342173417554523,0.8346779126259966,-0.00021628701082043725,0.0040820003854126026,0.7919573329571983,0.2526040263184133
12087,0.05883267963305116,0.5906156999356731,-0.059138702899217604,0.5899188356182723,1.0,0.0,1.1200609878636896,0.3573385327613286,0.08341836457451945,0.834754143168877,-0.00021639112670715038,0.004081432360945586,0.792043420792754,0.25257935675074616
12088,0.05883022101595998,0.590669591650161,-0.05913638824597001,0.5899726893710491,1.0,0.0,1.120182711444795,0.35730356517532674,0.08341498936269445,0.8348303344222641,-0.00021649292451719987,0.004080861708854521,0.7921294705549948,0.25255466793052334
12089,0.05882775977253914,0.5907234686914665,-0.05913407244719565,0.5900265226066447,1.0,0.0,1.120304399067536,0.35726858187614513,0.08341161148376423,0.83490650078785,-0.00021659576941300727,0.0040802921899254045,0.7922154949046067,0.25252996799818034
12090,0.05882529841735959,0.5907773248014474,-0.05913175386376679,0.5900803332695802,1.0,0.0,1.1204260438587517,0.35723357766019,0.08340823155676057,0.8349826363836401,-0.00021669672428608537,0.004079724122942861,0.7923014889883775,0.25250525325424034
12091,0.058822828028351065,0.5908311590928343,-0.05912943577393889,0.5901341251987586,1.0,0.0,1.1205476485192776,0.3571985517753004,0.08340484559090378,0.8350587433047296,-0.00021680441606947365,0.004079155477756689,0.7923874547096775,0.2524805231615681
12092,0.058820352479815485,0.590884969952146,-0.059127108799293636,0.5901878898663917,1.0,0.0,1.1206692024786025,0.35716350263052404,0.0834014496941958,0.8351348143706727,-0.00021690947367483036,0.00407858876997502,0.7924733846036048,0.25245577659772045
12093,0.0588178781606257,0.5909387557820238,-0.05912477665580809,0.5902416386322005,1.0,0.0,1.1207907158415764,0.3571284336369579,0.08339805101184455,0.8352108565009051,-0.00021701000707941804,0.004078019550691149,0.7925592857799575,0.25243101601432494
12094,0.058815399277955295,0.5909925256732728,-0.059122448731213806,0.5902953629549711,1.0,0.0,1.120912188924849,0.35709334685003324,0.08339465208583181,0.8352868700926944,-0.00021711675055871959,0.004077447555191038,0.7926451584723693,0.2524062428393105
12095,0.058812916707247496,0.5910462668999005,-0.05912011280655861,0.5903490602862425,1.0,0.0,1.1210336080007255,0.35705823177042884,0.08339124489508552,0.83536284432011,-0.00021722044497694593,0.00407687706139749,0.7927309929970063,0.2523814496341954
12096,0.058810430616140365,0.5910999902793546,-0.05911777634173632,0.5904027417952422,1.0,0.0,1.1211549926176667,0.35702310103925,0.08338783483308519,0.8354387947199711,-0.0002173262467375965,0.004076310149460241,0.7928168031848513,0.25235664535077057
12097,0.058807939067482946,0.5911536917710831,-0.059115434112027285,0.5904563974130511,1.0,0.0,1.1212763296533377,0.35698794776494397,0.08338441683562353,0.835514711350613,-0.00021743183117856093,0.004075740090082818,0.7929025797243449,0.25233182510957297
12098,0.058805449195206166,0.5912073650340219,-0.05911308492533863,0.5905100293081564,1.0,0.0,1.1213976161088794,0.35695276964406686,0.08338099510421448,0.835590591238811,-0.00021753131091193533,0.0040751708142605265,0.7929883205059892,0.25230698730454537
12099,0.05880295595154166,0.5912610202656949,-0.05911074010655284,0.5905636462050913,1.0,0.0,1.1215188701823353,0.35691757318202033,0.0833775740774481,0.8356664477829073,-0.00021763626315017662,0.0040745987017344045,0.7930740383932777,0.25228213650138703
12100,0.05880045620724559,0.5913146534658474,-0.05910838968120515,0.5906172415685955,1.0,0.0,1.1216400799620896,0.35688235715506095,0.08337414448960308,0.8357422735088208,-0.00021774184759113915,0.004074028944323055,0.793159724988011,0.2522572718365474
12101,0.05879795515909791,0.5913682650806451,-0.059106033938005564,0.5906708113253768,1.0,0.0,1.1217612428870052,0.35684711959388105,0.08337071021950662,0.8358180658473047,-0.0002178445937052736,0.004073462844031409,0.7932453784660619,0.252232391977327
12102,0.05879545222967863,0.5914218556770199,-0.059103674367070196,0.590724357865305,1.0,0.0,1.121882362253964,0.35681186018835753,0.08336727191253233,0.8358938269240607,-0.0002179459634613865,0.004072893084185309,0.7933310011391135,0.2522074966498636
12103,0.0587929454818368,0.5914754204593167,-0.059101311415433885,0.590777885952694,1.0,0.0,1.1220034383609891,0.35677657723389666,0.08336382851500898,0.8359695566868116,-0.0002180476427334215,0.00407232502581729,0.7934165932464614,0.2521825846447174
12104,0.0587904354929924,0.5915289650886005,-0.05909894926473498,0.590831393497732,1.0,0.0,1.1221244729869069,0.35674127854780713,0.08336038339209904,0.8360452576794651,-0.00021815218008861784,0.004071755510780238,0.793502156031513,0.25215766148895996
12105,0.058787920791655776,0.591582489560614,-0.059096578070893885,0.590884873912721,1.0,0.0,1.1222454601805658,0.35670595754470447,0.0833569285424867,0.8361209252355217,-0.00021825365521185622,0.0040711861761798555,0.7935876852805547,0.2521327225641553
12106,0.05878540597856045,0.5916359928218778,-0.059094206327572465,0.5909383353273155,1.0,0.0,1.1223664082679898,0.356670615352454,0.08335347322530778,0.8361965643553284,-0.0002183548208191688,0.004070616917974876,0.7936731868860036,0.2521077686517591
12107,0.05878288481384516,0.5916894764772412,-0.05909183106385171,0.5909917723722654,1.0,0.0,1.1224873128067703,0.35663525063972706,0.08335001092755703,0.8362721723755333,-0.00021845798840179075,0.004070048639708406,0.7937586577145135,0.25208279880173445
12108,0.05878035938367247,0.5917429327628493,-0.059089451674371955,0.5910451922106399,1.0,0.0,1.1226081728935242,0.3565998648139038,0.08334654269632033,0.836347748871168,-0.00021856125476608774,0.004069480092082256,0.7938440971298918,0.2520578139795106
12109,0.05877783339470625,0.5917963588371518,-0.05908707039430738,0.5910985906222084,1.0,0.0,1.1227289825491606,0.3565644557002364,0.08334307273311153,0.8364232888567203,-0.00021866357941173798,0.004068909753145774,0.7939295008730256,0.2520328127223589
12110,0.05877530194818974,0.5918497775602695,-0.05908468573354184,0.5911519639577051,1.0,0.0,1.1228497583325951,0.3565290317102701,0.08333959652031536,0.8364988059247265,-0.00021876737261163678,0.004068338198696627,0.7940148806725833,0.25200780092647984
12111,0.0587727671302855,0.5919031699056502,-0.05908230097964406,0.5912053127490765,1.0,0.0,1.1229704847559332,0.3564935829286944,0.08333611785773361,0.8365742869687124,-0.00021887348388821052,0.004067769644531147,0.7941002256018576,0.25198277156856436
12112,0.05877023011445999,0.5919565408745914,-0.05907991150394082,0.5912586476782837,1.0,0.0,1.1230911750532686,0.3564581177648755,0.08333263430216618,0.8366497430925914,-0.00021897781050916638,0.004067200716113576,0.7941855449881152,0.25195773063609206
