model,epoch,bce,c1,c2,condition,architecture
7,37,0.017883051186800003,-0.25543415546417236,0.24105346202850342,interleaved,Hebbian
7,38,0.01765303686261177,-0.2583061754703522,0.24378474056720734,interleaved,Hebbian
7,39,0.017385976389050484,-0.26324304938316345,0.2484813630580902,interleaved,Hebbian
7,40,0.017779633402824402,-0.26807188987731934,0.25307726860046387,interleaved,Hebbian
8,0,0.04322348162531853,0.00019370554946362972,0.008114154450595379,interleaved,Hebbian
8,1,0.018569940701127052,0.001007624319754541,0.04218917712569237,interleaved,Hebbian
8,2,0.01788795366883278,0.001327474252320826,0.055548518896102905,interleaved,Hebbian
8,3,0.0187368243932724,0.0017468146979808807,0.07301831245422363,interleaved,Hebbian
8,4,0.018082553520798683,0.0020817783661186695,0.08692636340856552,interleaved,Hebbian
8,5,0.018261907622218132,0.0024077920243144035,0.10041476041078568,interleaved,Hebbian
8,6,0.018023142591118813,0.0025908127427101135,0.10796350240707397,interleaved,Hebbian
8,7,0.01748069003224373,0.0026605187449604273,0.11083375662565231,interleaved,Hebbian
8,8,0.01844487525522709,0.0027618110179901123,0.1149996966123581,interleaved,Hebbian
8,9,0.018119771033525467,0.0029229316860437393,0.1216137707233429,interleaved,Hebbian
8,10,0.017910508438944817,0.0030457882676273584,0.12664635479450226,interleaved,Hebbian
8,11,0.01809050887823105,0.0030457882676273584,0.12664635479450226,interleaved,Hebbian
8,12,0.018181556835770607,0.0031348299235105515,0.13028772175312042,interleaved,Hebbian
8,13,0.017802637070417404,0.003305877326056361,0.13726787269115448,interleaved,Hebbian
8,14,0.018397465348243713,0.003361005336046219,0.139513298869133,interleaved,Hebbian
8,15,0.018034426495432854,0.003468704642727971,0.1438937783241272,interleaved,Hebbian
8,16,0.01763937436044216,0.0035473955795168877,0.14708909392356873,interleaved,Hebbian
8,17,0.017933260649442673,0.003624431788921356,0.15021276473999023,interleaved,Hebbian
8,18,0.01802186667919159,0.003798313671723008,0.15724682807922363,interleaved,Hebbian
8,19,0.018183434382081032,0.004011222161352634,0.16582715511322021,interleaved,Hebbian
8,20,0.018135366961359978,0.004057080950587988,0.16767044365406036,interleaved,Hebbian
8,21,0.01790234073996544,0.004124956205487251,0.17039547860622406,interleaved,Hebbian
8,22,0.017856333404779434,0.004213834647089243,0.17395788431167603,interleaved,Hebbian
8,23,0.01758405566215515,0.004279341083019972,0.17657913267612457,interleaved,Hebbian
8,24,0.01781138963997364,0.00436523137614131,0.18001039326190948,interleaved,Hebbian
8,25,0.01903490722179413,0.004491151310503483,0.18502891063690186,interleaved,Hebbian
8,26,0.01806933805346489,0.004633976612240076,0.19070376455783844,interleaved,Hebbian
8,27,0.017981773242354393,0.0046939365565776825,0.19308051466941833,interleaved,Hebbian
8,28,0.018016647547483444,0.0048311310820281506,0.1985059380531311,interleaved,Hebbian
8,29,0.017925435677170753,0.004926941357553005,0.2022840976715088,interleaved,Hebbian
8,30,0.01815856248140335,0.004983604419976473,0.2045142948627472,interleaved,Hebbian
8,31,0.018151605501770973,0.00502104964107275,0.2059863656759262,interleaved,Hebbian
8,32,0.01798463985323906,0.005204529967159033,0.21317917108535767,interleaved,Hebbian
8,33,0.01760336384177208,0.00534712802618742,0.21874557435512543,interleaved,Hebbian
8,34,0.018172120675444603,0.0054863207042217255,0.2241586148738861,interleaved,Hebbian
8,35,0.018166901543736458,0.005571701563894749,0.227468803524971,interleaved,Hebbian
8,36,0.01804422400891781,0.00572246452793479,0.2332945466041565,interleaved,Hebbian
8,37,0.017759082838892937,0.00585352024063468,0.23833848536014557,interleaved,Hebbian
8,38,0.018210744485259056,0.005885872524231672,0.2395806908607483,interleaved,Hebbian
8,39,0.017094723880290985,0.005934103857725859,0.241430401802063,interleaved,Hebbian
8,40,0.01756695844233036,0.005950102582573891,0.2420434057712555,interleaved,Hebbian
9,0,0.018078560009598732,0.0039422656409442425,-0.001778616919182241,interleaved,Hebbian
9,1,0.01774277724325657,0.027291011065244675,-0.012315254658460617,interleaved,Hebbian
9,2,0.018272021785378456,0.03898259997367859,-0.017596310004591942,interleaved,Hebbian
9,3,0.018348878249526024,0.04364488273859024,-0.019703742116689682,interleaved,Hebbian
9,4,0.01814279891550541,0.04784918949007988,-0.021605024114251137,interleaved,Hebbian
9,5,0.01830768585205078,0.053175266832113266,-0.0240149088203907,interleaved,Hebbian
9,6,0.017958158627152443,0.0586710162460804,-0.026503272354602814,interleaved,Hebbian
9,7,0.01809275522828102,0.06123417615890503,-0.027664460241794586,interleaved,Hebbian
9,8,0.018279489129781723,0.06308840215206146,-0.02850475162267685,interleaved,Hebbian
9,9,0.018046211451292038,0.06488987058401108,-0.02932136133313179,interleaved,Hebbian
9,10,0.018243445083498955,0.06778660416603088,-0.030634930357336998,interleaved,Hebbian
9,11,0.017908545210957527,0.06946708261966705,-0.0313972532749176,interleaved,Hebbian
9,12,0.017908263951539993,0.07271263748407364,-0.03287015110254288,interleaved,Hebbian
9,13,0.018346711993217468,0.07582082599401474,-0.03428149223327637,interleaved,Hebbian
9,14,0.018246762454509735,0.08073905110359192,-0.036516349762678146,interleaved,Hebbian
9,15,0.017843009904026985,0.083553247153759,-0.03779607638716698,interleaved,Hebbian
9,16,0.018122393637895584,0.087608203291893,-0.039641305804252625,interleaved,Hebbian
9,17,0.018034640699625015,0.09148720651865005,-0.04140793904662132,interleaved,Hebbian
9,18,0.018011504784226418,0.09480506926774979,-0.04292020574212074,interleaved,Hebbian
9,19,0.017967665567994118,0.09561699628829956,-0.04329044744372368,interleaved,Hebbian
9,20,0.018108787015080452,0.09722105413675308,-0.04402210935950279,interleaved,Hebbian
9,21,0.01822710782289505,0.09840739518404007,-0.0445634201169014,interleaved,Hebbian
9,22,0.018046613782644272,0.09996790438890457,-0.04527568072080612,interleaved,Hebbian
9,23,0.017810359597206116,0.10302010178565979,-0.04666956141591072,interleaved,Hebbian
9,24,0.01815403439104557,0.10488401353359222,-0.04752130061388016,interleaved,Hebbian
9,25,0.01811610907316208,0.10744094103574753,-0.048690371215343475,interleaved,Hebbian
9,26,0.01796027645468712,0.11064457148313522,-0.05015622079372406,interleaved,Hebbian
9,27,0.01800120249390602,0.11169276386499405,-0.05063609778881073,interleaved,Hebbian
9,28,0.018322529271245003,0.11341903358697891,-0.05142670497298241,interleaved,Hebbian
9,29,0.018170299008488655,0.11612975597381592,-0.05266893655061722,interleaved,Hebbian
9,30,0.017925992608070374,0.11746259778738022,-0.05328007787466049,interleaved,Hebbian
9,31,0.018315697088837624,0.12040980160236359,-0.0546322725713253,interleaved,Hebbian
9,32,0.01803196407854557,0.12073302268981934,-0.054780635982751846,interleaved,Hebbian
9,33,0.017797095701098442,0.12169775366783142,-0.05522355064749718,interleaved,Hebbian
9,34,0.018003633245825768,0.1226552352309227,-0.05566325783729553,interleaved,Hebbian
9,35,0.018208518624305725,0.12423539161682129,-0.05638919770717621,interleaved,Hebbian
9,36,0.018174150958657265,0.1257966160774231,-0.05710677057504654,interleaved,Hebbian
9,37,0.018096324056386948,0.12672455608844757,-0.05753343552350998,interleaved,Hebbian
9,38,0.017992550507187843,0.12733961641788483,-0.05781630426645279,interleaved,Hebbian
9,39,0.018186336383223534,0.128865048289299,-0.05851808935403824,interleaved,Hebbian
9,40,0.018222885206341743,0.1297721266746521,-0.058935556560754776,interleaved,Hebbian
0,0,0.018439145758748055,-0.00581746082752943,-0.0004959678626619279,blocked,Hebbian
0,1,0.01763172075152397,-0.019916141405701637,-0.0016979919746518135,blocked,Hebbian
0,2,0.022792313247919083,-0.03312518075108528,-0.0028249670285731554,blocked,Hebbian
0,3,0.017806071788072586,-0.044056132435798645,-0.0037586218677461147,blocked,Hebbian
0,4,0.017631705850362778,-0.044056132435798645,-0.0037586218677461147,blocked,Hebbian
0,5,0.018613358959555626,-0.05423556640744209,-0.004629259929060936,blocked,Hebbian
0,6,0.018724676221609116,-0.05423556640744209,-0.004629259929060936,blocked,Hebbian
0,7,0.017760975286364555,-0.061407774686813354,-0.005243527237325907,blocked,Hebbian
0,8,0.018512802198529243,-0.07251586019992828,-0.006196499802172184,blocked,Hebbian
0,9,0.01822444051504135,-0.0779942199587822,-0.006667311303317547,blocked,Hebbian
0,10,0.018049458041787148,-0.08210983127355576,-0.0070213982835412025,blocked,Hebbian
0,11,0.01802052929997444,-0.08791722357273102,-0.00752165075391531,blocked,Hebbian
0,12,0.018692387267947197,-0.09423478692770004,-0.00806671753525734,blocked,Hebbian
0,13,0.017966197803616524,-0.0976589173078537,-0.008362545631825924,blocked,Hebbian
0,14,0.018222644925117493,-0.10177494585514069,-0.00871854368597269,blocked,Hebbian
0,15,0.018078163266181946,-0.10803049802780151,-0.009260452352464199,blocked,Hebbian
0,16,0.018589457497000694,-0.11393848061561584,-0.009773261845111847,blocked,Hebbian
0,17,0.018053943291306496,-0.11817312240600586,-0.010141462087631226,blocked,Hebbian
0,18,0.01803017035126686,-0.12091268599033356,-0.01037995982915163,blocked,Hebbian
0,19,0.01818932220339775,-0.12225911021232605,-0.010497262701392174,blocked,Hebbian
0,20,0.018067771568894386,-0.12359065562486649,-0.010613326914608479,blocked,Hebbian
0,21,0.018132751807570457,-0.12425099313259125,-0.010670906864106655,blocked,Hebbian
0,22,0.01810496672987938,-0.12556110322475433,-0.010785186663269997,blocked,Hebbian
0,23,0.017967589199543,-0.12877720594406128,-0.01106596551835537,blocked,Hebbian
0,24,0.018283262848854065,-0.13436943292617798,-0.01155503373593092,blocked,Hebbian
0,25,0.018071472644805908,-0.13796977698802948,-0.011870487593114376,blocked,Hebbian
0,26,0.018042949959635735,-0.13914884626865387,-0.01197389792650938,blocked,Hebbian
0,27,0.018005523830652237,-0.14147701859474182,-0.012178242206573486,blocked,Hebbian
0,28,0.0176757350564003,-0.1437668651342392,-0.012379420921206474,blocked,Hebbian
0,29,0.01803899183869362,-0.14657801389694214,-0.01262667402625084,blocked,Hebbian
0,30,0.018670840188860893,-0.14768721163272858,-0.012724319472908974,blocked,Hebbian
0,31,0.01788998208940029,-0.1504238098859787,-0.012965435162186623,blocked,Hebbian
0,32,0.01746366359293461,-0.15257710218429565,-0.013155369088053703,blocked,Hebbian
0,33,0.01998784765601158,-0.1552259474992752,-0.013389273546636105,blocked,Hebbian
0,34,0.01775924302637577,-0.1573122888803482,-0.01357371173799038,blocked,Hebbian
0,35,0.017993709072470665,-0.16038990020751953,-0.013846120797097683,blocked,Hebbian
0,36,0.01806502416729927,-0.16489647328853607,-0.014245757833123207,blocked,Hebbian
0,37,0.01792333461344242,-0.1658809632062912,-0.014333180151879787,blocked,Hebbian
0,38,0.018010485917329788,-0.16879922151565552,-0.014592578634619713,blocked,Hebbian
0,39,0.01797371171414852,-0.1697605848312378,-0.014678116887807846,blocked,Hebbian
0,40,0.017838288098573685,-0.1740194857120514,-0.01505757961422205,blocked,Hebbian
1,0,0.024231547489762306,0.009637800976634026,0.004140734672546387,blocked,Hebbian
1,1,0.020010637119412422,0.03839671611785889,0.016499793156981468,blocked,Hebbian
1,2,0.018143095076084137,0.05310317128896713,0.022830087691545486,blocked,Hebbian
1,3,0.017797371372580528,0.07369116693735123,0.03171244263648987,blocked,Hebbian
1,4,0.017685262486338615,0.0940992534160614,0.04054925963282585,blocked,Hebbian
1,5,0.019256912171840668,0.11255092173814774,0.04857434704899788,blocked,Hebbian
1,6,0.0177889633923769,0.12325932830572128,0.0532500222325325,blocked,Hebbian
1,7,0.01864229142665863,0.12495024502277374,0.05398968979716301,blocked,Hebbian
1,8,0.018546665087342262,0.13769210875034332,0.05957622081041336,blocked,Hebbian
1,9,0.018274053931236267,0.15204071998596191,0.0658964142203331,blocked,Hebbian
1,10,0.0179801806807518,0.1650657057762146,0.07166322320699692,blocked,Hebbian
1,11,0.018632937222719193,0.1711786538362503,0.07438026368618011,blocked,Hebbian
1,12,0.017944801598787308,0.17821432650089264,0.07751623541116714,blocked,Hebbian
1,13,0.01788327656686306,0.18930816650390625,0.08248123526573181,blocked,Hebbian
1,14,0.018010033294558525,0.19249935448169708,0.08391422778367996,blocked,Hebbian
1,15,0.01834201253950596,0.19972623884677887,0.08716769516468048,blocked,Hebbian
1,16,0.017985088750720024,0.20764346420764923,0.09074559807777405,blocked,Hebbian
1,17,0.017689673230051994,0.2086094468832016,0.0911831483244896,blocked,Hebbian
1,18,0.01821204647421837,0.20957042276859283,0.09161864966154099,blocked,Hebbian
1,19,0.018151013180613518,0.2161625325679779,0.09461217373609543,blocked,Hebbian
1,20,0.01790451817214489,0.2225339710712433,0.09751579165458679,blocked,Hebbian
1,21,0.017728213220834732,0.22696031630039215,0.0995391383767128,blocked,Hebbian
1,22,0.01753811165690422,0.23299545049667358,0.10230626910924911,blocked,Hebbian
1,23,0.018116164952516556,0.23636437952518463,0.10385524481534958,blocked,Hebbian
1,24,0.018111059442162514,0.24455156922340393,0.10763288289308548,blocked,Hebbian
1,25,0.017647994682192802,0.24694597721099854,0.10874132066965103,blocked,Hebbian
1,26,0.017727242782711983,0.2508770227432251,0.11056478321552277,blocked,Hebbian
1,27,0.017979707568883896,0.2570193111896515,0.11342325806617737,blocked,Hebbian
1,28,0.017972256988286972,0.26151371002197266,0.11552224308252335,blocked,Hebbian
1,29,0.01817128248512745,0.26736587285995483,0.11826494336128235,blocked,Hebbian
1,30,0.018067635595798492,0.269521027803421,0.11927778273820877,blocked,Hebbian
1,31,0.01810402423143387,0.269521027803421,0.11927778273820877,blocked,Hebbian
1,32,0.01817340776324272,0.27236253023147583,0.12061550468206406,blocked,Hebbian
1,33,0.018090745434165,0.27306729555130005,0.1209477111697197,blocked,Hebbian
1,34,0.017573663964867592,0.27793973684310913,0.12324906140565872,blocked,Hebbian
1,35,0.01798621378839016,0.2806776165962219,0.12454577535390854,blocked,Hebbian
1,36,0.018751204013824463,0.2806776165962219,0.12454577535390854,blocked,Hebbian
1,37,0.017974764108657837,0.2840544283390045,0.12614868581295013,blocked,Hebbian
1,38,0.017919808626174927,0.2847238779067993,0.12646692991256714,blocked,Hebbian
1,39,0.018751781433820724,0.28804221749305725,0.12804679572582245,blocked,Hebbian
1,40,0.018126728013157845,0.29196250438690186,0.12991836667060852,blocked,Hebbian
2,0,0.0606752373278141,0.009392637759447098,0.005071284715086222,blocked,Hebbian
2,1,0.018029596656560898,0.04915265738964081,0.026550229638814926,blocked,Hebbian
2,2,0.020132269710302353,0.07409396767616272,0.04006252810359001,blocked,Hebbian
2,3,0.018318338319659233,0.0769636407494545,0.041620220988988876,blocked,Hebbian
2,4,0.018320364877581596,0.0874616801738739,0.04732503741979599,blocked,Hebbian
2,5,0.01769605278968811,0.10318928956985474,0.055892813950777054,blocked,Hebbian
2,6,0.01986466906964779,0.11303365230560303,0.06127035990357399,blocked,Hebbian
2,7,0.018102243542671204,0.12030298262834549,0.06524940580129623,blocked,Hebbian
2,8,0.01768300123512745,0.13360141217708588,0.07254821062088013,blocked,Hebbian
2,9,0.01845228299498558,0.14705383777618408,0.07995984703302383,blocked,Hebbian
2,10,0.018662478774785995,0.15125545859336853,0.08228106796741486,blocked,Hebbian
2,11,0.018006453290581703,0.15930350124835968,0.08673619478940964,blocked,Hebbian
2,12,0.018260974436998367,0.1669352948665619,0.09097230434417725,blocked,Hebbian
2,13,0.017959315329790115,0.16939666867256165,0.09234097599983215,blocked,Hebbian
2,14,0.018204035237431526,0.1706129014492035,0.09301772713661194,blocked,Hebbian
2,15,0.01808486133813858,0.17887510359287262,0.09762328118085861,blocked,Hebbian
2,16,0.01819686032831669,0.18452979624271393,0.1007838323712349,blocked,Hebbian
2,17,0.01773565262556076,0.19107316434383392,0.1044500544667244,blocked,Hebbian
2,18,0.018802691251039505,0.19737732410430908,0.10799170285463333,blocked,Hebbian
2,19,0.018329186365008354,0.20544911921024323,0.11254049837589264,blocked,Hebbian
2,20,0.017894485965371132,0.2131795436143875,0.11691240221261978,blocked,Hebbian
2,21,0.01897439733147621,0.22151318192481995,0.12164317816495895,blocked,Hebbian
2,22,0.01807292178273201,0.2224172204732895,0.122157521545887,blocked,Hebbian
2,23,0.017764879390597343,0.2251044511795044,0.1236877292394638,blocked,Hebbian
2,24,0.019203174859285355,0.2251044511795044,0.1236877292394638,blocked,Hebbian
2,25,0.018091492354869843,0.23037123680114746,0.12669280171394348,blocked,Hebbian
2,26,0.017956223338842392,0.23718450963497162,0.1305922269821167,blocked,Hebbian
2,27,0.018141770735383034,0.23885264992713928,0.13154904544353485,blocked,Hebbian
2,28,0.018171578645706177,0.24296464025974274,0.13391126692295074,blocked,Hebbian
2,29,0.018251314759254456,0.24619647860527039,0.13577154278755188,blocked,Hebbian
2,30,0.0181555338203907,0.25095269083976746,0.13851520419120789,blocked,Hebbian
2,31,0.018077313899993896,0.25560450553894043,0.14120572805404663,blocked,Hebbian
2,32,0.01801590994000435,0.26015767455101013,0.1438460797071457,blocked,Hebbian
2,33,0.018078625202178955,0.2616543769836426,0.14471553266048431,blocked,Hebbian
2,34,0.018066566437482834,0.26681363582611084,0.14771845936775208,blocked,Hebbian
2,35,0.018060807138681412,0.2725660502910614,0.15107756853103638,blocked,Hebbian
2,36,0.018030304461717606,0.27886563539505005,0.15476976335048676,blocked,Hebbian
2,37,0.018123110756278038,0.284322053194046,0.1579795777797699,blocked,Hebbian
2,38,0.01808955892920494,0.28633517026901245,0.1591666340827942,blocked,Hebbian
2,39,0.018125731498003006,0.29161927103996277,0.16228988766670227,blocked,Hebbian
2,40,0.017972828820347786,0.2922714054584503,0.16267609596252441,blocked,Hebbian
3,0,0.03408994525671005,-0.00098107336089015,-0.009096278809010983,blocked,Hebbian
3,1,0.017628900706768036,-0.004671499133110046,-0.04329564422369003,blocked,Hebbian
3,2,0.01778549514710903,-0.00716443033888936,-0.06632562726736069,blocked,Hebbian
3,3,0.019614864140748978,-0.008116309531033039,-0.0750943198800087,blocked,Hebbian
3,4,0.018449312075972557,-0.009230022318661213,-0.08533225953578949,blocked,Hebbian
3,5,0.018198946490883827,-0.010220942087471485,-0.09441941976547241,blocked,Hebbian
3,6,0.018196875229477882,-0.011547412723302841,-0.10654731839895248,blocked,Hebbian
3,7,0.01732419990003109,-0.012352525256574154,-0.11388616263866425,blocked,Hebbian
3,8,0.020295199006795883,-0.012736018747091293,-0.11737547814846039,blocked,Hebbian
3,9,0.017308790236711502,-0.014167048037052155,-0.13035748898983002,blocked,Hebbian
3,10,0.019506145268678665,-0.015152685344219208,-0.13926126062870026,blocked,Hebbian
3,11,0.01805434562265873,-0.01562252826988697,-0.14349406957626343,blocked,Hebbian
3,12,0.018050309270620346,-0.016522876918315887,-0.15158353745937347,blocked,Hebbian
3,13,0.018157005310058594,-0.01765354536473751,-0.16169993579387665,blocked,Hebbian
3,14,0.018289456143975258,-0.018457308411598206,-0.16886119544506073,blocked,Hebbian
3,15,0.01812942698597908,-0.019102061167359352,-0.17458683252334595,blocked,Hebbian
3,16,0.018130412325263023,-0.019849058240652084,-0.18119864165782928,blocked,Hebbian
3,17,0.017920713871717453,-0.020092111080884933,-0.1833447962999344,blocked,Hebbian
3,18,0.01797071285545826,-0.02068774402141571,-0.18859323859214783,blocked,Hebbian
3,19,0.01804116927087307,-0.02138150855898857,-0.19468633830547333,blocked,Hebbian
3,20,0.017956046387553215,-0.022164689376950264,-0.20153813064098358,blocked,Hebbian
3,21,0.017896810546517372,-0.022922413423657417,-0.2081395983695984,blocked,Hebbian
3,22,0.01860382780432701,-0.02344943769276142,-0.21271474659442902,blocked,Hebbian
3,23,0.01813148707151413,-0.02386314421892166,-0.21629652380943298,blocked,Hebbian
3,24,0.01776796020567417,-0.023965518921613693,-0.21718154847621918,blocked,Hebbian
3,25,0.017968907952308655,-0.024571344256401062,-0.2224079966545105,blocked,Hebbian
3,26,0.01772143505513668,-0.025454720482230186,-0.229994997382164,blocked,Hebbian
3,27,0.018111662939190865,-0.025933334603905678,-0.23408855497837067,blocked,Hebbian
3,28,0.01810976304113865,-0.025933334603905678,-0.23408855497837067,blocked,Hebbian
3,29,0.018283087760210037,-0.025933334603905678,-0.23408855497837067,blocked,Hebbian
3,30,0.017563890665769577,-0.026028074324131012,-0.2348974049091339,blocked,Hebbian
3,31,0.017624443396925926,-0.026774780824780464,-0.24125559628009796,blocked,Hebbian
3,32,0.019131775945425034,-0.027231840416789055,-0.2451324462890625,blocked,Hebbian
3,33,0.01802365481853485,-0.027412692084908485,-0.24666328728199005,blocked,Hebbian
3,34,0.017561087384819984,-0.027592452242970467,-0.24818307161331177,blocked,Hebbian
3,35,0.01749275252223015,-0.02821331098675728,-0.2534182071685791,blocked,Hebbian
3,36,0.017662495374679565,-0.028388408944010735,-0.25489071011543274,blocked,Hebbian
3,37,0.01757705770432949,-0.02847558818757534,-0.2556231915950775,blocked,Hebbian
3,38,0.01813831739127636,-0.029164448380470276,-0.2613956928253174,blocked,Hebbian
3,39,0.01799055188894272,-0.02967151626944542,-0.26562726497650146,blocked,Hebbian
3,40,0.0177743099629879,-0.03049960732460022,-0.2725053131580353,blocked,Hebbian
4,0,0.0190932285040617,-0.007201735861599445,0.004506394732743502,blocked,Hebbian
4,1,0.01831788197159767,-0.0546688511967659,0.0342307947576046,blocked,Hebbian
4,2,0.018576158210635185,-0.06131301447749138,0.03839953988790512,blocked,Hebbian
4,3,0.018265604972839355,-0.07942479848861694,0.049779947847127914,blocked,Hebbian
4,4,0.01796163246035576,-0.08407890796661377,0.05270885303616524,blocked,Hebbian
4,5,0.018474822863936424,-0.08848153054714203,0.05548140034079552,blocked,Hebbian
4,6,0.018020132556557655,-0.09667064994573593,0.06064380705356598,blocked,Hebbian
4,7,0.018126582726836205,-0.10420063138008118,0.06539727002382278,blocked,Hebbian
4,8,0.017910977825522423,-0.10776282101869583,0.06764831393957138,blocked,Hebbian
4,9,0.01846536435186863,-0.11007165908813477,0.06910818070173264,blocked,Hebbian
4,10,0.01800321787595749,-0.11671622097492218,0.07331333309412003,blocked,Hebbian
4,11,0.018006162717938423,-0.12299125641584396,0.07729010283946991,blocked,Hebbian
4,12,0.018001047894358635,-0.1250106394290924,0.07857105880975723,blocked,Hebbian
4,13,0.01817331649363041,-0.1250106394290924,0.07857105880975723,blocked,Hebbian
4,14,0.018051614984869957,-0.1289513260126114,0.08107246458530426,blocked,Hebbian
4,15,0.018113618716597557,-0.13277097046375275,0.08349927514791489,blocked,Hebbian
4,16,0.018346259370446205,-0.13919416069984436,0.08758541941642761,blocked,Hebbian
4,17,0.0179142989218235,-0.1409735381603241,0.08871855586767197,blocked,Hebbian
4,18,0.01800653152167797,-0.1444639265537262,0.09094280749559402,blocked,Hebbian
4,19,0.018177855759859085,-0.1461765617132187,0.0920349508523941,blocked,Hebbian
4,20,0.018184378743171692,-0.1461765617132187,0.0920349508523941,blocked,Hebbian
4,21,0.018131528049707413,-0.15201248228549957,0.0957603007555008,blocked,Hebbian
4,22,0.017994193360209465,-0.15524448454380035,0.09782606363296509,blocked,Hebbian
4,23,0.018103571608662605,-0.15762297809123993,0.09934752434492111,blocked,Hebbian
4,24,0.018139857798814774,-0.16073696315288544,0.10134104639291763,blocked,Hebbian
4,25,0.017929980531334877,-0.16454248130321503,0.10377980023622513,blocked,Hebbian
4,26,0.018012790009379387,-0.16678199172019958,0.10521630197763443,blocked,Hebbian
4,27,0.017920373007655144,-0.1726045459508896,0.10895578563213348,blocked,Hebbian
4,28,0.01844126358628273,-0.17402806878089905,0.10987108200788498,blocked,Hebbian
4,29,0.01781214214861393,-0.17543938755989075,0.11077894270420074,blocked,Hebbian
4,30,0.018089918419718742,-0.1782265454530716,0.11257307976484299,blocked,Hebbian
4,31,0.017891064286231995,-0.1809682548046112,0.11433956027030945,blocked,Hebbian
4,32,0.018229443579912186,-0.18299594521522522,0.11564704775810242,blocked,Hebbian
4,33,0.0180899016559124,-0.1876366287469864,0.1186428964138031,blocked,Hebbian
4,34,0.018025202676653862,-0.19087789952754974,0.1207381933927536,blocked,Hebbian
4,35,0.018496615812182426,-0.19656845927238464,0.12442270666360855,blocked,Hebbian
4,36,0.01824340783059597,-0.200266033411026,0.126820906996727,blocked,Hebbian
4,37,0.018065320327878,-0.20389162003993988,0.12917564809322357,blocked,Hebbian
4,38,0.017767610028386116,-0.20567861199378967,0.13033746182918549,blocked,Hebbian
4,39,0.01813361980021,-0.2109416127204895,0.1337638795375824,blocked,Hebbian
4,40,0.018146414309740067,-0.2126646488904953,0.1348871886730194,blocked,Hebbian
5,0,0.020231159403920174,0.004721476696431637,-0.0036746643017977476,blocked,Hebbian
5,1,0.017895188182592392,0.029401924461126328,-0.022885523736476898,blocked,Hebbian
5,2,0.01856003887951374,0.037898048758506775,-0.029501719400286674,blocked,Hebbian
5,3,0.017892982810735703,0.039368707686662674,-0.03064720146358013,blocked,Hebbian
5,4,0.018848229199647903,0.049546658992767334,-0.038576990365982056,blocked,Hebbian
5,5,0.018146025016903877,0.05695173144340515,-0.04434927925467491,blocked,Hebbian
5,6,0.017972609028220177,0.06077373027801514,-0.04732963815331459,blocked,Hebbian
5,7,0.018012747168540955,0.06608917564153671,-0.05147593468427658,blocked,Hebbian
5,8,0.01820971444249153,0.06940507143735886,-0.0540633462369442,blocked,Hebbian
5,9,0.018207993358373642,0.07256857305765152,-0.05653250217437744,blocked,Hebbian
5,10,0.017765305936336517,0.07851222902536392,-0.06117343157529831,blocked,Hebbian
5,11,0.01828443817794323,0.08336492627859116,-0.0649644061923027,blocked,Hebbian
5,12,0.018247302621603012,0.08730965852737427,-0.06804739683866501,blocked,Hebbian
5,13,0.017954867333173752,0.0885855183005333,-0.0690448135137558,blocked,Hebbian
5,14,0.017854297533631325,0.0923074260354042,-0.07195520401000977,blocked,Hebbian
5,15,0.018319861963391304,0.09588515758514404,-0.07475396990776062,blocked,Hebbian
5,16,0.017913280054926872,0.10045796632766724,-0.0783328041434288,blocked,Hebbian
5,17,0.017778748646378517,0.1053662821650505,-0.08217640966176987,blocked,Hebbian
5,18,0.017853541299700737,0.10903194546699524,-0.08504845947027206,blocked,Hebbian
5,19,0.018554076552391052,0.11207912117242813,-0.08743694424629211,blocked,Hebbian
5,20,0.018110910430550575,0.11455695331096649,-0.08937986940145493,blocked,Hebbian
5,21,0.018061764538288116,0.11793913692235947,-0.09203296899795532,blocked,Hebbian
5,22,0.017685381695628166,0.11935954540967941,-0.09314756095409393,blocked,Hebbian
5,23,0.018418757244944572,0.1226104199886322,-0.09569936990737915,blocked,Hebbian
5,24,0.01812147907912731,0.12533041834831238,-0.09783536940813065,blocked,Hebbian
5,25,0.018023015931248665,0.12843166291713715,-0.10027184337377548,blocked,Hebbian
5,26,0.017769448459148407,0.12973831593990326,-0.1012987568974495,blocked,Hebbian
5,27,0.01823437213897705,0.13273772597312927,-0.10365679860115051,blocked,Hebbian
5,28,0.018172159790992737,0.136085644364357,-0.10629013180732727,blocked,Hebbian
5,29,0.017806166782975197,0.1393541395664215,-0.10886237770318985,blocked,Hebbian
5,30,0.017735682427883148,0.1401595026254654,-0.10949640721082687,blocked,Hebbian
5,31,0.019134847447276115,0.14056047797203064,-0.10981210321187973,blocked,Hebbian
5,32,0.017991308122873306,0.143728569149971,-0.11230716854333878,blocked,Hebbian
5,33,0.017788030207157135,0.14721232652664185,-0.11505240947008133,blocked,Hebbian
5,34,0.018085528165102005,0.14911308884620667,-0.11655095219612122,blocked,Hebbian
5,35,0.018140718340873718,0.1502421796321869,-0.11744135618209839,blocked,Hebbian
5,36,0.017854485660791397,0.1502421796321869,-0.11744135618209839,blocked,Hebbian
5,37,0.017771560698747635,0.1521056592464447,-0.11891129612922668,blocked,Hebbian
5,38,0.0181107334792614,0.1543126255273819,-0.12065279483795166,blocked,Hebbian
5,39,0.01815974712371826,0.15540453791618347,-0.1215146854519844,blocked,Hebbian
