,model,acc,curriculum
984,0,1.0,non-sequential
985,0,1.0,non-sequential
986,0,0.0,non-sequential
987,0,0.0,non-sequential
988,0,1.0,non-sequential
989,0,1.0,non-sequential
990,0,1.0,non-sequential
991,0,1.0,non-sequential
992,0,1.0,non-sequential
993,0,1.0,non-sequential
994,0,1.0,non-sequential
995,0,1.0,non-sequential
996,0,0.0,non-sequential
997,0,1.0,non-sequential
998,0,1.0,non-sequential
999,0,1.0,non-sequential
1000,0,1.0,non-sequential
1001,0,1.0,non-sequential
1002,0,1.0,non-sequential
1003,0,0.0,non-sequential
1004,0,1.0,non-sequential
1005,0,1.0,non-sequential
1006,0,1.0,non-sequential
1007,0,1.0,non-sequential
1008,0,1.0,non-sequential
1009,0,1.0,non-sequential
1010,0,1.0,non-sequential
1011,0,1.0,non-sequential
1012,0,1.0,non-sequential
1013,0,1.0,non-sequential
1014,0,1.0,non-sequential
1015,0,1.0,non-sequential
1016,0,1.0,non-sequential
1017,0,1.0,non-sequential
1018,0,1.0,non-sequential
1019,0,1.0,non-sequential
1020,0,1.0,non-sequential
1021,0,1.0,non-sequential
1022,0,0.0,non-sequential
1023,0,1.0,non-sequential
1024,0,0.0,non-sequential
1025,0,1.0,non-sequential
1026,0,1.0,non-sequential
1027,0,1.0,non-sequential
1028,0,1.0,non-sequential
1029,0,1.0,non-sequential
1030,0,1.0,non-sequential
1031,0,1.0,non-sequential
1032,0,1.0,non-sequential
1033,0,0.0,non-sequential
1034,0,1.0,non-sequential
1035,0,0.0,non-sequential
1036,0,1.0,non-sequential
1037,0,1.0,non-sequential
1038,0,1.0,non-sequential
1039,0,1.0,non-sequential
1040,0,0.0,non-sequential
1041,0,1.0,non-sequential
1042,0,0.0,non-sequential
1043,0,1.0,non-sequential
1044,0,1.0,non-sequential
1045,0,0.0,non-sequential
1046,0,1.0,non-sequential
1047,0,1.0,non-sequential
1048,0,0.0,non-sequential
1049,0,0.0,non-sequential
1050,0,1.0,non-sequential
1051,0,1.0,non-sequential
1052,0,1.0,non-sequential
1053,0,1.0,non-sequential
1054,0,1.0,non-sequential
1055,0,1.0,non-sequential
1056,0,0.0,non-sequential
1057,0,0.0,non-sequential
1058,0,1.0,non-sequential
1059,0,1.0,non-sequential
1060,0,1.0,non-sequential
1061,0,1.0,non-sequential
1062,0,1.0,non-sequential
1063,0,1.0,non-sequential
1064,0,0.0,non-sequential
1065,0,1.0,non-sequential
1066,0,0.0,non-sequential
1067,0,1.0,non-sequential
1068,0,0.0,non-sequential
1069,0,1.0,non-sequential
1070,0,1.0,non-sequential
1071,0,1.0,non-sequential
1072,0,1.0,non-sequential
1073,0,1.0,non-sequential
1074,0,1.0,non-sequential
1075,0,1.0,non-sequential
1076,0,1.0,non-sequential
1077,0,1.0,non-sequential
1078,0,0.0,non-sequential
1079,0,1.0,non-sequential
1080,0,1.0,non-sequential
1081,0,1.0,non-sequential
1082,0,1.0,non-sequential
1083,0,1.0,non-sequential
1084,0,1.0,non-sequential
1085,0,0.0,non-sequential
1086,0,1.0,non-sequential
1087,0,1.0,non-sequential
1088,0,1.0,non-sequential
1089,0,1.0,non-sequential
1090,0,1.0,non-sequential
1091,0,1.0,non-sequential
1092,0,1.0,non-sequential
1093,0,1.0,non-sequential
1094,0,0.0,non-sequential
1095,0,1.0,non-sequential
1096,0,1.0,non-sequential
1097,0,1.0,non-sequential
1098,0,1.0,non-sequential
1099,0,1.0,non-sequential
1100,0,1.0,non-sequential
1101,0,1.0,non-sequential
1102,0,0.0,non-sequential
1103,0,1.0,non-sequential
1104,0,0.0,non-sequential
1105,0,1.0,non-sequential
1106,0,1.0,non-sequential
1107,0,1.0,non-sequential
1108,0,1.0,non-sequential
1109,0,1.0,non-sequential
1110,0,1.0,non-sequential
1111,0,1.0,non-sequential
1112,0,1.0,non-sequential
1113,0,1.0,non-sequential
1114,0,0.0,non-sequential
1115,0,1.0,non-sequential
1116,0,0.0,non-sequential
1117,0,1.0,non-sequential
1118,0,1.0,non-sequential
1119,0,1.0,non-sequential
1120,0,1.0,non-sequential
1121,0,1.0,non-sequential
1122,0,0.0,non-sequential
1123,0,1.0,non-sequential
1124,0,1.0,non-sequential
1125,0,0.0,non-sequential
1126,0,1.0,non-sequential
1127,0,1.0,non-sequential
1128,0,1.0,non-sequential
1129,0,1.0,non-sequential
1130,0,1.0,non-sequential
1131,0,0.0,non-sequential
1132,0,1.0,non-sequential
1133,0,1.0,non-sequential
1134,0,1.0,non-sequential
1135,0,0.0,non-sequential
1136,0,1.0,non-sequential
1137,0,1.0,non-sequential
1138,0,1.0,non-sequential
1139,0,1.0,non-sequential
0,1,1.0,non-sequential
1,1,1.0,non-sequential
2,1,1.0,non-sequential
3,1,1.0,non-sequential
4,1,1.0,non-sequential
5,1,1.0,non-sequential
6,1,1.0,non-sequential
7,1,0.0,non-sequential
8,1,0.0,non-sequential
9,1,1.0,non-sequential
10,1,1.0,non-sequential
11,1,1.0,non-sequential
12,1,1.0,non-sequential
13,1,1.0,non-sequential
14,1,0.0,non-sequential
15,1,0.0,non-sequential
16,1,0.0,non-sequential
17,1,0.0,non-sequential
18,1,1.0,non-sequential
19,1,1.0,non-sequential
20,1,1.0,non-sequential
21,1,1.0,non-sequential
22,1,1.0,non-sequential
23,1,1.0,non-sequential
24,1,1.0,non-sequential
25,1,1.0,non-sequential
26,1,0.0,non-sequential
27,1,1.0,non-sequential
28,1,1.0,non-sequential
29,1,1.0,non-sequential
30,1,1.0,non-sequential
31,1,1.0,non-sequential
32,1,1.0,non-sequential
33,1,0.0,non-sequential
34,1,0.0,non-sequential
35,1,0.0,non-sequential
36,1,0.0,non-sequential
37,1,0.0,non-sequential
38,1,1.0,non-sequential
39,1,1.0,non-sequential
40,1,1.0,non-sequential
41,1,1.0,non-sequential
42,1,1.0,non-sequential
43,1,1.0,non-sequential
44,1,1.0,non-sequential
45,1,0.0,non-sequential
46,1,0.0,non-sequential
47,1,1.0,non-sequential
48,1,1.0,non-sequential
49,1,1.0,non-sequential
50,1,1.0,non-sequential
51,1,1.0,non-sequential
52,1,0.0,non-sequential
53,1,1.0,non-sequential
54,1,1.0,non-sequential
55,1,0.0,non-sequential
56,1,1.0,non-sequential
57,1,1.0,non-sequential
58,1,1.0,non-sequential
59,1,1.0,non-sequential
60,1,1.0,non-sequential
61,1,0.0,non-sequential
62,1,0.0,non-sequential
63,1,0.0,non-sequential
64,1,1.0,non-sequential
65,1,1.0,non-sequential
66,1,1.0,non-sequential
67,1,1.0,non-sequential
68,1,1.0,non-sequential
69,1,1.0,non-sequential
70,1,1.0,non-sequential
71,1,0.0,non-sequential
72,1,1.0,non-sequential
73,1,1.0,non-sequential
74,1,1.0,non-sequential
75,1,1.0,non-sequential
76,1,1.0,non-sequential
77,1,1.0,non-sequential
78,1,1.0,non-sequential
79,1,1.0,non-sequential
80,1,1.0,non-sequential
81,1,0.0,non-sequential
82,1,1.0,non-sequential
83,1,0.0,non-sequential
84,1,1.0,non-sequential
85,1,1.0,non-sequential
86,1,1.0,non-sequential
87,1,1.0,non-sequential
88,1,1.0,non-sequential
89,1,1.0,non-sequential
90,1,1.0,non-sequential
91,1,0.0,non-sequential
92,1,1.0,non-sequential
93,1,0.0,non-sequential
94,1,1.0,non-sequential
95,1,0.0,non-sequential
96,1,0.0,non-sequential
97,1,0.0,non-sequential
98,1,1.0,non-sequential
99,1,0.0,non-sequential
100,1,1.0,non-sequential
101,1,1.0,non-sequential
102,1,1.0,non-sequential
103,1,1.0,non-sequential
104,1,0.0,non-sequential
105,1,1.0,non-sequential
106,1,0.0,non-sequential
107,1,1.0,non-sequential
108,1,1.0,non-sequential
109,1,1.0,non-sequential
110,1,1.0,non-sequential
111,1,1.0,non-sequential
112,1,1.0,non-sequential
113,1,1.0,non-sequential
114,1,1.0,non-sequential
115,1,1.0,non-sequential
116,1,1.0,non-sequential
117,1,1.0,non-sequential
118,1,1.0,non-sequential
119,1,1.0,non-sequential
120,1,1.0,non-sequential
121,1,1.0,non-sequential
122,1,1.0,non-sequential
123,1,0.0,non-sequential
124,1,0.0,non-sequential
125,1,1.0,non-sequential
126,1,1.0,non-sequential
127,1,1.0,non-sequential
128,1,1.0,non-sequential
129,1,1.0,non-sequential
130,1,1.0,non-sequential
131,1,1.0,non-sequential
132,1,1.0,non-sequential
133,1,0.0,non-sequential
134,1,0.0,non-sequential
135,1,0.0,non-sequential
136,1,1.0,non-sequential
137,1,0.0,non-sequential
138,1,1.0,non-sequential
139,1,1.0,non-sequential
140,1,1.0,non-sequential
141,1,1.0,non-sequential
142,1,1.0,non-sequential
143,1,0.0,non-sequential
144,1,0.0,non-sequential
145,1,1.0,non-sequential
146,1,1.0,non-sequential
147,1,1.0,non-sequential
148,1,1.0,non-sequential
149,1,1.0,non-sequential
150,1,1.0,non-sequential
151,1,1.0,non-sequential
152,1,1.0,non-sequential
153,1,1.0,non-sequential
154,1,1.0,non-sequential
155,1,1.0,non-sequential
156,1,1.0,non-sequential
157,1,1.0,non-sequential
158,1,1.0,non-sequential
159,1,1.0,non-sequential
160,1,1.0,non-sequential
161,1,1.0,non-sequential
162,1,1.0,non-sequential
163,1,1.0,non-sequential
164,1,1.0,non-sequential
165,1,0.0,non-sequential
166,1,1.0,non-sequential
167,1,1.0,non-sequential
168,1,1.0,non-sequential
169,1,1.0,non-sequential
170,1,1.0,non-sequential
171,1,1.0,non-sequential
172,1,0.0,non-sequential
173,1,1.0,non-sequential
174,1,1.0,non-sequential
175,1,0.0,non-sequential
176,1,1.0,non-sequential
177,1,1.0,non-sequential
178,1,1.0,non-sequential
179,1,1.0,non-sequential
180,1,1.0,non-sequential
181,1,1.0,non-sequential
182,1,1.0,non-sequential
183,1,1.0,non-sequential
184,1,1.0,non-sequential
185,1,1.0,non-sequential
186,1,1.0,non-sequential
187,1,1.0,non-sequential
188,1,1.0,non-sequential
189,1,1.0,non-sequential
190,1,1.0,non-sequential
191,1,1.0,non-sequential
192,1,1.0,non-sequential
193,1,1.0,non-sequential
194,1,1.0,non-sequential
195,1,1.0,non-sequential
196,1,1.0,non-sequential
197,1,0.0,non-sequential
198,1,0.0,non-sequential
199,1,0.0,non-sequential
200,1,1.0,non-sequential
201,1,1.0,non-sequential
202,1,1.0,non-sequential
203,1,1.0,non-sequential
204,1,1.0,non-sequential
205,1,1.0,non-sequential
206,1,1.0,non-sequential
207,1,0.0,non-sequential
208,1,0.0,non-sequential
209,1,1.0,non-sequential
210,1,1.0,non-sequential
211,1,1.0,non-sequential
212,1,1.0,non-sequential
213,1,1.0,non-sequential
214,1,0.0,non-sequential
215,1,1.0,non-sequential
216,1,1.0,non-sequential
217,1,1.0,non-sequential
218,1,0.0,non-sequential
219,1,1.0,non-sequential
220,1,1.0,non-sequential
221,1,1.0,non-sequential
222,1,1.0,non-sequential
223,1,0.0,non-sequential
224,1,1.0,non-sequential
225,1,0.0,non-sequential
226,1,0.0,non-sequential
227,1,0.0,non-sequential
228,1,1.0,non-sequential
229,1,1.0,non-sequential
230,1,1.0,non-sequential
231,1,1.0,non-sequential
232,1,1.0,non-sequential
233,1,1.0,non-sequential
234,1,0.0,non-sequential
235,1,1.0,non-sequential
236,1,0.0,non-sequential
237,1,0.0,non-sequential
238,1,1.0,non-sequential
239,1,1.0,non-sequential
240,1,1.0,non-sequential
241,1,1.0,non-sequential
242,1,0.0,non-sequential
243,1,0.0,non-sequential
244,1,1.0,non-sequential
245,1,1.0,non-sequential
246,1,1.0,non-sequential
247,1,1.0,non-sequential
248,1,1.0,non-sequential
249,1,1.0,non-sequential
250,1,1.0,non-sequential
251,1,1.0,non-sequential
252,1,0.0,non-sequential
253,1,0.0,non-sequential
254,1,0.0,non-sequential
255,1,0.0,non-sequential
256,1,0.0,non-sequential
257,1,1.0,non-sequential
258,1,1.0,non-sequential
259,1,1.0,non-sequential
260,1,1.0,non-sequential
261,1,1.0,non-sequential
262,1,0.0,non-sequential
263,1,1.0,non-sequential
264,1,1.0,non-sequential
265,1,1.0,non-sequential
266,1,1.0,non-sequential
267,1,1.0,non-sequential
268,1,1.0,non-sequential
269,1,1.0,non-sequential
270,1,1.0,non-sequential
271,1,0.0,non-sequential
272,1,0.0,non-sequential
273,1,0.0,non-sequential
274,1,1.0,non-sequential
275,1,0.0,non-sequential
276,1,1.0,non-sequential
277,1,1.0,non-sequential
278,1,1.0,non-sequential
279,1,1.0,non-sequential
280,1,0.0,non-sequential
281,1,0.0,non-sequential
282,1,1.0,non-sequential
283,1,1.0,non-sequential
284,1,0.0,non-sequential
285,1,1.0,non-sequential
286,1,1.0,non-sequential
287,1,1.0,non-sequential
288,1,1.0,non-sequential
289,1,1.0,non-sequential
290,1,1.0,non-sequential
291,1,1.0,non-sequential
292,1,1.0,non-sequential
293,1,1.0,non-sequential
294,1,1.0,non-sequential
295,1,0.0,non-sequential
296,1,1.0,non-sequential
297,1,1.0,non-sequential
298,1,0.0,non-sequential
299,1,1.0,non-sequential
300,1,1.0,non-sequential
301,1,1.0,non-sequential
302,1,1.0,non-sequential
303,1,1.0,non-sequential
304,1,1.0,non-sequential
305,1,1.0,non-sequential
306,1,1.0,non-sequential
307,1,0.0,non-sequential
308,1,1.0,non-sequential
309,1,1.0,non-sequential
310,1,1.0,non-sequential
311,1,1.0,non-sequential
312,1,1.0,non-sequential
313,1,1.0,non-sequential
314,1,0.0,non-sequential
315,1,1.0,non-sequential
316,1,1.0,non-sequential
317,1,1.0,non-sequential
318,1,1.0,non-sequential
319,1,1.0,non-sequential
320,1,1.0,non-sequential
321,1,1.0,non-sequential
322,1,1.0,non-sequential
323,1,1.0,non-sequential
324,1,1.0,non-sequential
325,1,1.0,non-sequential
326,1,1.0,non-sequential
327,1,0.0,non-sequential
328,1,1.0,non-sequential
329,1,1.0,non-sequential
330,1,1.0,non-sequential
331,1,1.0,non-sequential
332,1,1.0,non-sequential
333,1,1.0,non-sequential
334,1,1.0,non-sequential
335,1,1.0,non-sequential
336,1,0.0,non-sequential
337,1,0.0,non-sequential
338,1,1.0,non-sequential
339,1,1.0,non-sequential
340,1,1.0,non-sequential
341,1,1.0,non-sequential
342,1,1.0,non-sequential
343,1,1.0,non-sequential
344,1,1.0,non-sequential
345,1,0.0,non-sequential
346,1,1.0,non-sequential
347,1,1.0,non-sequential
348,1,1.0,non-sequential
349,1,1.0,non-sequential
350,1,1.0,non-sequential
351,1,1.0,non-sequential
352,1,1.0,non-sequential
353,1,1.0,non-sequential
354,1,1.0,non-sequential
355,1,1.0,non-sequential
356,1,0.0,non-sequential
357,1,1.0,non-sequential
358,1,1.0,non-sequential
359,1,1.0,non-sequential
360,1,1.0,non-sequential
361,1,1.0,non-sequential
362,1,1.0,non-sequential
363,1,0.0,non-sequential
364,1,0.0,non-sequential
365,1,0.0,non-sequential
366,1,1.0,non-sequential
367,1,1.0,non-sequential
368,1,1.0,non-sequential
369,1,1.0,non-sequential
370,1,1.0,non-sequential
371,1,1.0,non-sequential
372,1,1.0,non-sequential
373,1,1.0,non-sequential
374,1,1.0,non-sequential
375,1,1.0,non-sequential
376,1,1.0,non-sequential
377,1,1.0,non-sequential
378,1,1.0,non-sequential
379,1,1.0,non-sequential
380,1,1.0,non-sequential
381,1,1.0,non-sequential
382,1,1.0,non-sequential
383,1,1.0,non-sequential
384,1,1.0,non-sequential
385,1,1.0,non-sequential
386,1,1.0,non-sequential
387,1,0.0,non-sequential
388,1,0.0,non-sequential
389,1,1.0,non-sequential
390,1,1.0,non-sequential
391,1,1.0,non-sequential
392,1,1.0,non-sequential
393,1,1.0,non-sequential
394,1,0.0,non-sequential
395,1,0.0,non-sequential
396,1,0.0,non-sequential
397,1,0.0,non-sequential
398,1,1.0,non-sequential
399,1,1.0,non-sequential
400,1,1.0,non-sequential
401,1,1.0,non-sequential
402,1,1.0,non-sequential
403,1,1.0,non-sequential
404,1,1.0,non-sequential
405,1,1.0,non-sequential
406,1,0.0,non-sequential
407,1,1.0,non-sequential
408,1,1.0,non-sequential
409,1,1.0,non-sequential
410,1,1.0,non-sequential
411,1,1.0,non-sequential
412,1,1.0,non-sequential
413,1,0.0,non-sequential
414,1,0.0,non-sequential
415,1,0.0,non-sequential
416,1,0.0,non-sequential
417,1,0.0,non-sequential
418,1,1.0,non-sequential
419,1,1.0,non-sequential
420,1,1.0,non-sequential
421,1,1.0,non-sequential
422,1,1.0,non-sequential
423,1,1.0,non-sequential
424,1,1.0,non-sequential
425,1,0.0,non-sequential
426,1,0.0,non-sequential
427,1,1.0,non-sequential
428,1,1.0,non-sequential
429,1,1.0,non-sequential
430,1,1.0,non-sequential
431,1,1.0,non-sequential
432,1,0.0,non-sequential
433,1,1.0,non-sequential
434,1,1.0,non-sequential
435,1,0.0,non-sequential
436,1,1.0,non-sequential
437,1,1.0,non-sequential
438,1,1.0,non-sequential
439,1,1.0,non-sequential
440,1,1.0,non-sequential
441,1,0.0,non-sequential
442,1,0.0,non-sequential
443,1,0.0,non-sequential
444,1,1.0,non-sequential
445,1,1.0,non-sequential
446,1,1.0,non-sequential
447,1,1.0,non-sequential
448,1,1.0,non-sequential
449,1,1.0,non-sequential
450,1,1.0,non-sequential
451,1,0.0,non-sequential
452,1,1.0,non-sequential
453,1,1.0,non-sequential
454,1,1.0,non-sequential
455,1,1.0,non-sequential
456,1,1.0,non-sequential
457,1,1.0,non-sequential
458,1,1.0,non-sequential
459,1,1.0,non-sequential
460,1,1.0,non-sequential
461,1,1.0,non-sequential
462,1,1.0,non-sequential
463,1,0.0,non-sequential
464,1,1.0,non-sequential
465,1,1.0,non-sequential
466,1,1.0,non-sequential
467,1,1.0,non-sequential
468,1,1.0,non-sequential
469,1,1.0,non-sequential
470,1,1.0,non-sequential
471,1,0.0,non-sequential
472,1,1.0,non-sequential
473,1,0.0,non-sequential
474,1,1.0,non-sequential
475,1,0.0,non-sequential
476,1,0.0,non-sequential
477,1,0.0,non-sequential
478,1,1.0,non-sequential
479,1,0.0,non-sequential
480,1,1.0,non-sequential
481,1,1.0,non-sequential
482,1,1.0,non-sequential
483,1,1.0,non-sequential
484,1,0.0,non-sequential
485,1,1.0,non-sequential
486,1,0.0,non-sequential
487,1,1.0,non-sequential
488,1,1.0,non-sequential
489,1,1.0,non-sequential
490,1,1.0,non-sequential
491,1,1.0,non-sequential
492,1,1.0,non-sequential
493,1,1.0,non-sequential
494,1,1.0,non-sequential
495,1,1.0,non-sequential
496,1,0.0,non-sequential
497,1,1.0,non-sequential
498,1,1.0,non-sequential
499,1,1.0,non-sequential
500,1,1.0,non-sequential
501,1,1.0,non-sequential
502,1,1.0,non-sequential
503,1,0.0,non-sequential
504,1,0.0,non-sequential
505,1,1.0,non-sequential
506,1,1.0,non-sequential
507,1,1.0,non-sequential
508,1,1.0,non-sequential
509,1,1.0,non-sequential
510,1,1.0,non-sequential
511,1,1.0,non-sequential
512,1,1.0,non-sequential
513,1,0.0,non-sequential
514,1,0.0,non-sequential
515,1,0.0,non-sequential
516,1,1.0,non-sequential
517,1,0.0,non-sequential
518,1,1.0,non-sequential
519,1,1.0,non-sequential
520,1,1.0,non-sequential
521,1,1.0,non-sequential
522,1,1.0,non-sequential
523,1,0.0,non-sequential
524,1,0.0,non-sequential
525,1,1.0,non-sequential
526,1,1.0,non-sequential
527,1,1.0,non-sequential
528,1,1.0,non-sequential
529,1,1.0,non-sequential
530,1,1.0,non-sequential
531,1,1.0,non-sequential
532,1,1.0,non-sequential
533,1,1.0,non-sequential
534,1,1.0,non-sequential
535,1,1.0,non-sequential
536,1,1.0,non-sequential
537,1,1.0,non-sequential
538,1,1.0,non-sequential
539,1,1.0,non-sequential
540,1,1.0,non-sequential
541,1,1.0,non-sequential
542,1,1.0,non-sequential
543,1,1.0,non-sequential
544,1,1.0,non-sequential
545,1,0.0,non-sequential
546,1,1.0,non-sequential
547,1,1.0,non-sequential
548,1,1.0,non-sequential
549,1,1.0,non-sequential
550,1,1.0,non-sequential
551,1,1.0,non-sequential
552,1,0.0,non-sequential
553,1,1.0,non-sequential
554,1,1.0,non-sequential
555,1,0.0,non-sequential
556,1,1.0,non-sequential
557,1,1.0,non-sequential
558,1,1.0,non-sequential
559,1,1.0,non-sequential
560,1,1.0,non-sequential
561,1,1.0,non-sequential
562,1,1.0,non-sequential
563,1,1.0,non-sequential
564,1,1.0,non-sequential
565,1,1.0,non-sequential
566,1,1.0,non-sequential
567,1,1.0,non-sequential
568,1,1.0,non-sequential
569,1,1.0,non-sequential
570,1,1.0,non-sequential
571,1,1.0,non-sequential
572,1,1.0,non-sequential
573,1,1.0,non-sequential
574,1,1.0,non-sequential
575,1,1.0,non-sequential
576,1,1.0,non-sequential
577,1,0.0,non-sequential
578,1,0.0,non-sequential
579,1,0.0,non-sequential
580,1,1.0,non-sequential
581,1,1.0,non-sequential
582,1,1.0,non-sequential
583,1,1.0,non-sequential
584,1,1.0,non-sequential
585,1,1.0,non-sequential
586,1,1.0,non-sequential
587,1,0.0,non-sequential
588,1,0.0,non-sequential
589,1,1.0,non-sequential
590,1,1.0,non-sequential
591,1,1.0,non-sequential
592,1,1.0,non-sequential
593,1,1.0,non-sequential
594,1,0.0,non-sequential
595,1,1.0,non-sequential
596,1,1.0,non-sequential
597,1,1.0,non-sequential
598,1,0.0,non-sequential
599,1,1.0,non-sequential
600,1,1.0,non-sequential
601,1,1.0,non-sequential
602,1,1.0,non-sequential
603,1,0.0,non-sequential
604,1,1.0,non-sequential
605,1,0.0,non-sequential
606,1,0.0,non-sequential
607,1,0.0,non-sequential
608,1,1.0,non-sequential
609,1,1.0,non-sequential
610,1,1.0,non-sequential
611,1,1.0,non-sequential
612,1,1.0,non-sequential
613,1,1.0,non-sequential
614,1,0.0,non-sequential
615,1,1.0,non-sequential
616,1,0.0,non-sequential
617,1,0.0,non-sequential
618,1,1.0,non-sequential
619,1,1.0,non-sequential
620,1,1.0,non-sequential
621,1,1.0,non-sequential
622,1,0.0,non-sequential
623,1,0.0,non-sequential
624,1,1.0,non-sequential
625,1,1.0,non-sequential
626,1,1.0,non-sequential
627,1,1.0,non-sequential
628,1,1.0,non-sequential
629,1,1.0,non-sequential
630,1,1.0,non-sequential
631,1,1.0,non-sequential
632,1,0.0,non-sequential
633,1,0.0,non-sequential
634,1,0.0,non-sequential
635,1,0.0,non-sequential
636,1,0.0,non-sequential
637,1,1.0,non-sequential
638,1,1.0,non-sequential
639,1,1.0,non-sequential
640,1,1.0,non-sequential
641,1,1.0,non-sequential
642,1,0.0,non-sequential
643,1,1.0,non-sequential
644,1,1.0,non-sequential
645,1,1.0,non-sequential
646,1,1.0,non-sequential
647,1,1.0,non-sequential
648,1,1.0,non-sequential
649,1,1.0,non-sequential
650,1,1.0,non-sequential
651,1,0.0,non-sequential
652,1,0.0,non-sequential
653,1,0.0,non-sequential
654,1,1.0,non-sequential
655,1,0.0,non-sequential
656,1,1.0,non-sequential
657,1,1.0,non-sequential
658,1,1.0,non-sequential
659,1,1.0,non-sequential
660,1,0.0,non-sequential
661,1,0.0,non-sequential
662,1,1.0,non-sequential
