model,trial,condition,mae,error,block_type,size_condition,cat_condition,random_cat_condition
5,388,error-gated replacement,0.20233452320098877,0.0,interleaved,s_ms,c_ma,c_ma
5,389,supplied context,0.0001853462599683553,0.0,interleaved,s_ma,c_ms,c_ma
5,389,zero context,0.00018584993085823953,0.0,interleaved,s_ma,c_ms,c_ma
5,389,error-gated replacement,3.376579115865752e-05,0.0,interleaved,s_ma,c_ms,c_ma
5,390,supplied context,0.0009630979620851576,0.0,interleaved,s_ma,c_ms,c_ms
5,390,zero context,0.0009624359081499279,0.0,interleaved,s_ma,c_ms,c_ms
5,390,error-gated replacement,6.503553595393896e-05,0.0,interleaved,s_ma,c_ms,c_ms
5,391,supplied context,8.921746484702453e-05,0.0,interleaved,s_ma,c_ms,c_ms
5,391,zero context,8.955709199653938e-05,0.0,interleaved,s_ma,c_ms,c_ms
5,391,error-gated replacement,1.0940944775938988e-05,0.0,interleaved,s_ma,c_ms,c_ms
5,392,supplied context,0.00017539779946673661,0.0,interleaved,s_ma,c_ms,c_ma
5,392,zero context,0.00017578004917595536,0.0,interleaved,s_ma,c_ms,c_ma
5,392,error-gated replacement,1.1515317055454943e-05,0.0,interleaved,s_ma,c_ms,c_ma
5,393,supplied context,0.00012793966743629426,0.0,interleaved,s_ma,c_ms,c_ma
5,393,zero context,0.00012786313891410828,0.0,interleaved,s_ma,c_ms,c_ma
5,393,error-gated replacement,1.932691338879522e-05,0.0,interleaved,s_ma,c_ms,c_ma
5,394,supplied context,0.4302595257759094,0.0,interleaved,s_ms,c_ms,c_ms
5,394,zero context,0.4303210377693176,0.0,interleaved,s_ms,c_ms,c_ms
5,394,error-gated replacement,0.42470189929008484,0.0,interleaved,s_ms,c_ms,c_ms
5,395,supplied context,0.3541873097419739,0.0,interleaved,s_ms,c_ms,c_ma
5,395,zero context,0.3541703224182129,0.0,interleaved,s_ms,c_ms,c_ma
5,395,error-gated replacement,0.4952109754085541,0.0,interleaved,s_ms,c_ms,c_ma
5,396,supplied context,0.5276747345924377,1.0,interleaved,s_ms,c_ms,c_ms
5,396,zero context,0.5276749730110168,1.0,interleaved,s_ms,c_ms,c_ms
5,396,error-gated replacement,0.7091464400291443,1.0,interleaved,s_ms,c_ms,c_ms
5,397,supplied context,0.5777069330215454,1.0,interleaved,s_ms,c_ms,c_ma
5,397,zero context,0.5771924257278442,1.0,interleaved,s_ms,c_ms,c_ma
5,397,error-gated replacement,0.11214698851108551,0.0,interleaved,s_ms,c_ms,c_ma
5,398,supplied context,0.5059281587600708,1.0,interleaved,s_ms,c_ms,c_ms
5,398,zero context,0.5059444308280945,1.0,interleaved,s_ms,c_ms,c_ms
5,398,error-gated replacement,0.5068269371986389,1.0,interleaved,s_ms,c_ms,c_ms
5,399,supplied context,0.00020926992874592543,0.0,interleaved,s_ma,c_ma,c_ms
5,399,zero context,0.00020887816208414733,0.0,interleaved,s_ma,c_ma,c_ms
5,399,error-gated replacement,4.431558772921562e-05,0.0,interleaved,s_ma,c_ma,c_ms
5,400,supplied context,0.00024620292242616415,0.0,interleaved,s_ma,c_ma,c_ms
5,400,zero context,0.00024531030794605613,0.0,interleaved,s_ma,c_ma,c_ms
5,400,error-gated replacement,7.37241207389161e-05,0.0,interleaved,s_ma,c_ma,c_ms
5,401,supplied context,0.00010528191342018545,0.0,interleaved,s_ma,c_ma,c_ma
5,401,zero context,0.00010530932922847569,0.0,interleaved,s_ma,c_ma,c_ma
5,401,error-gated replacement,8.919649553718045e-05,0.0,interleaved,s_ma,c_ma,c_ma
5,402,supplied context,0.0007658520480617881,0.0,interleaved,s_ma,c_ma,c_ma
5,402,zero context,0.0007624790305271745,0.0,interleaved,s_ma,c_ma,c_ma
5,402,error-gated replacement,0.0004931773291900754,0.0,interleaved,s_ma,c_ma,c_ma
5,403,supplied context,0.29874521493911743,0.0,interleaved,s_ms,c_ma,c_ma
5,403,zero context,0.29877543449401855,0.0,interleaved,s_ms,c_ma,c_ma
5,403,error-gated replacement,0.05404467508196831,0.0,interleaved,s_ms,c_ma,c_ma
5,404,supplied context,0.2283565253019333,0.0,interleaved,s_ms,c_ma,c_ms
5,404,zero context,0.22876334190368652,0.0,interleaved,s_ms,c_ma,c_ms
5,404,error-gated replacement,0.06681154668331146,0.0,interleaved,s_ms,c_ma,c_ms
5,405,supplied context,0.4142152667045593,0.0,interleaved,s_ms,c_ma,c_ms
5,405,zero context,0.41423100233078003,0.0,interleaved,s_ms,c_ma,c_ms
5,405,error-gated replacement,0.05621355399489403,0.0,interleaved,s_ms,c_ma,c_ms
5,406,supplied context,0.26792144775390625,0.0,interleaved,s_ms,c_ma,c_ma
5,406,zero context,0.2680754065513611,0.0,interleaved,s_ms,c_ma,c_ma
5,406,error-gated replacement,0.0578705370426178,0.0,interleaved,s_ms,c_ma,c_ma
5,407,supplied context,0.5492461919784546,1.0,interleaved,s_ms,c_ma,c_ms
5,407,zero context,0.5491943359375,1.0,interleaved,s_ms,c_ma,c_ms
5,407,error-gated replacement,0.10369321703910828,0.0,interleaved,s_ms,c_ma,c_ms
5,408,supplied context,0.0002030229807132855,0.0,interleaved,s_ma,c_ms,c_ms
5,408,zero context,0.0002032497141044587,0.0,interleaved,s_ma,c_ms,c_ms
5,408,error-gated replacement,5.292507557896897e-05,0.0,interleaved,s_ma,c_ms,c_ms
5,409,supplied context,0.0003713076584972441,0.0,interleaved,s_ma,c_ms,c_ma
5,409,zero context,0.0003723570262081921,0.0,interleaved,s_ma,c_ms,c_ma
5,409,error-gated replacement,1.5131411601032596e-05,0.0,interleaved,s_ma,c_ms,c_ma
5,410,supplied context,0.00032946415012702346,0.0,interleaved,s_ma,c_ms,c_ma
5,410,zero context,0.0003300578682683408,0.0,interleaved,s_ma,c_ms,c_ma
5,410,error-gated replacement,1.0073606972582638e-05,0.0,interleaved,s_ma,c_ms,c_ma
5,411,supplied context,6.337557715596631e-05,0.0,interleaved,s_ma,c_ms,c_ms
5,411,zero context,6.343323912005872e-05,0.0,interleaved,s_ma,c_ms,c_ms
5,411,error-gated replacement,2.9241091397125274e-06,0.0,interleaved,s_ma,c_ms,c_ms
5,412,supplied context,2.6742409318103455e-05,0.0,interleaved,s_ma,c_ms,c_ms
5,412,zero context,2.6697429348132573e-05,0.0,interleaved,s_ma,c_ms,c_ms
5,412,error-gated replacement,4.531791091721971e-06,0.0,interleaved,s_ma,c_ms,c_ms
5,413,supplied context,0.431435227394104,0.0,interleaved,s_ms,c_ms,c_ma
5,413,zero context,0.43073880672454834,0.0,interleaved,s_ms,c_ms,c_ma
5,413,error-gated replacement,0.6022239923477173,1.0,interleaved,s_ms,c_ms,c_ma
5,414,supplied context,0.5194869041442871,1.0,interleaved,s_ms,c_ms,c_ms
5,414,zero context,0.5195404887199402,1.0,interleaved,s_ms,c_ms,c_ms
5,414,error-gated replacement,0.26566237211227417,0.0,interleaved,s_ms,c_ms,c_ms
5,415,supplied context,0.37737414240837097,0.0,interleaved,s_ms,c_ms,c_ma
5,415,zero context,0.3771372437477112,0.0,interleaved,s_ms,c_ms,c_ma
5,415,error-gated replacement,0.20538774132728577,0.0,interleaved,s_ms,c_ms,c_ma
5,416,supplied context,0.5893388986587524,1.0,interleaved,s_ms,c_ms,c_ms
5,416,zero context,0.5890119075775146,1.0,interleaved,s_ms,c_ms,c_ms
5,416,error-gated replacement,0.12272500991821289,0.0,interleaved,s_ms,c_ms,c_ms
5,417,supplied context,0.5024175643920898,1.0,interleaved,s_ms,c_ms,c_ma
5,417,zero context,0.5024017691612244,1.0,interleaved,s_ms,c_ms,c_ma
5,417,error-gated replacement,0.36386948823928833,0.0,interleaved,s_ms,c_ms,c_ma
5,418,supplied context,0.00025982153601944447,0.0,interleaved,s_ma,c_ma,c_ma
5,418,zero context,0.00025954077136702836,0.0,interleaved,s_ma,c_ma,c_ma
5,418,error-gated replacement,0.0002575559774413705,0.0,interleaved,s_ma,c_ma,c_ma
5,419,supplied context,0.0002897679805755615,0.0,interleaved,s_ma,c_ma,c_ms
5,419,zero context,0.0002887980081140995,0.0,interleaved,s_ma,c_ma,c_ms
5,419,error-gated replacement,0.0003332618798594922,0.0,interleaved,s_ma,c_ma,c_ms
5,420,supplied context,0.00013104002573527396,0.0,interleaved,s_ma,c_ma,c_ms
5,420,zero context,0.00013081898214295506,0.0,interleaved,s_ma,c_ma,c_ms
5,420,error-gated replacement,0.00016322241572197527,0.0,interleaved,s_ma,c_ma,c_ms
5,421,supplied context,0.0003317637019790709,0.0,interleaved,s_ma,c_ma,c_ms
5,421,zero context,0.0003319387324154377,0.0,interleaved,s_ma,c_ma,c_ms
5,421,error-gated replacement,0.00035639217821881175,0.0,interleaved,s_ma,c_ma,c_ms
5,422,supplied context,0.416323721408844,0.0,interleaved,s_ms,c_ma,c_ms
5,422,zero context,0.4162939190864563,0.0,interleaved,s_ms,c_ma,c_ms
5,422,error-gated replacement,0.4671809673309326,0.0,interleaved,s_ms,c_ma,c_ms
5,423,supplied context,0.21763098239898682,0.0,interleaved,s_ms,c_ma,c_ma
5,423,zero context,0.2178918421268463,0.0,interleaved,s_ms,c_ma,c_ma
5,423,error-gated replacement,0.5046095252037048,1.0,interleaved,s_ms,c_ma,c_ma
5,424,supplied context,0.5597295761108398,1.0,interleaved,s_ms,c_ma,c_ma
5,424,zero context,0.5593878626823425,1.0,interleaved,s_ms,c_ma,c_ma
5,424,error-gated replacement,0.3115476071834564,0.0,interleaved,s_ms,c_ma,c_ma
5,425,supplied context,0.26330122351646423,0.0,interleaved,s_ms,c_ma,c_ms
5,425,zero context,0.2636187970638275,0.0,interleaved,s_ms,c_ma,c_ms
5,425,error-gated replacement,0.08112797141075134,0.0,interleaved,s_ms,c_ma,c_ms
5,426,supplied context,0.42281270027160645,0.0,interleaved,s_ms,c_ma,c_ma
5,426,zero context,0.42295005917549133,0.0,interleaved,s_ms,c_ma,c_ma
5,426,error-gated replacement,0.17320536077022552,0.0,interleaved,s_ms,c_ma,c_ma
5,427,supplied context,0.003533013863489032,0.0,interleaved,s_ma,c_ms,c_ma
5,427,zero context,0.003530906280502677,0.0,interleaved,s_ma,c_ms,c_ma
5,427,error-gated replacement,0.0015287647256627679,0.0,interleaved,s_ma,c_ms,c_ma
5,428,supplied context,0.0002953296643681824,0.0,interleaved,s_ma,c_ms,c_ms
5,428,zero context,0.00029557495145127177,0.0,interleaved,s_ma,c_ms,c_ms
5,428,error-gated replacement,4.8091576900333166e-05,0.0,interleaved,s_ma,c_ms,c_ms
5,429,supplied context,0.0012627736432477832,0.0,interleaved,s_ma,c_ms,c_ms
5,429,zero context,0.0012606856180354953,0.0,interleaved,s_ma,c_ms,c_ms
5,429,error-gated replacement,0.000251876306720078,0.0,interleaved,s_ma,c_ms,c_ms
5,430,supplied context,0.0017260720487684011,0.0,interleaved,s_ma,c_ms,c_ma
5,430,zero context,0.001726986956782639,0.0,interleaved,s_ma,c_ms,c_ma
5,430,error-gated replacement,0.00039316515903919935,0.0,interleaved,s_ma,c_ms,c_ma
5,431,supplied context,0.0005414563929662108,0.0,interleaved,s_ma,c_ms,c_ma
5,431,zero context,0.0005409062141552567,0.0,interleaved,s_ma,c_ms,c_ma
5,431,error-gated replacement,0.0004890678683295846,0.0,interleaved,s_ma,c_ms,c_ma
5,432,supplied context,0.486608624458313,0.0,interleaved,s_ms,c_ms,c_ms
5,432,zero context,0.48634254932403564,0.0,interleaved,s_ms,c_ms,c_ms
5,432,error-gated replacement,0.7056463956832886,1.0,interleaved,s_ms,c_ms,c_ms
5,433,supplied context,0.4951188266277313,0.0,interleaved,s_ms,c_ms,c_ma
5,433,zero context,0.4944581389427185,0.0,interleaved,s_ms,c_ms,c_ma
5,433,error-gated replacement,0.15727876126766205,0.0,interleaved,s_ms,c_ms,c_ma
5,434,supplied context,0.394612193107605,0.0,interleaved,s_ms,c_ms,c_ms
5,434,zero context,0.39448869228363037,0.0,interleaved,s_ms,c_ms,c_ms
5,434,error-gated replacement,0.1384357511997223,0.0,interleaved,s_ms,c_ms,c_ms
5,435,supplied context,0.39435121417045593,0.0,interleaved,s_ms,c_ms,c_ma
5,435,zero context,0.3940045237541199,0.0,interleaved,s_ms,c_ms,c_ma
5,435,error-gated replacement,0.09988856315612793,0.0,interleaved,s_ms,c_ms,c_ma
5,436,supplied context,0.3363528847694397,0.0,interleaved,s_ms,c_ms,c_ms
5,436,zero context,0.33612436056137085,0.0,interleaved,s_ms,c_ms,c_ms
5,436,error-gated replacement,0.25797754526138306,0.0,interleaved,s_ms,c_ms,c_ms
5,437,supplied context,4.2744577513076365e-05,0.0,interleaved,s_ma,c_ma,c_ms
5,437,zero context,4.274482125765644e-05,0.0,interleaved,s_ma,c_ma,c_ms
5,437,error-gated replacement,8.317828178405762e-05,0.0,interleaved,s_ma,c_ma,c_ms
5,438,supplied context,0.00011022169928764924,0.0,interleaved,s_ma,c_ma,c_ma
5,438,zero context,0.00011030746827600524,0.0,interleaved,s_ma,c_ma,c_ma
5,438,error-gated replacement,0.00015279973740689456,0.0,interleaved,s_ma,c_ma,c_ma
5,439,supplied context,0.00011320853809593245,0.0,interleaved,s_ma,c_ma,c_ms
5,439,zero context,0.00011294113210169598,0.0,interleaved,s_ma,c_ma,c_ms
5,439,error-gated replacement,0.0001485333195887506,0.0,interleaved,s_ma,c_ma,c_ms
5,440,supplied context,9.082052565645427e-05,0.0,interleaved,s_ma,c_ma,c_ma
5,440,zero context,9.0858455223497e-05,0.0,interleaved,s_ma,c_ma,c_ma
5,440,error-gated replacement,8.104130392894149e-05,0.0,interleaved,s_ma,c_ma,c_ma
5,441,supplied context,0.39809101819992065,0.0,interleaved,s_ms,c_ma,c_ma
5,441,zero context,0.39861446619033813,0.0,interleaved,s_ms,c_ma,c_ma
5,441,error-gated replacement,0.4869541823863983,0.0,interleaved,s_ms,c_ma,c_ma
5,442,supplied context,0.3039875626564026,0.0,interleaved,s_ms,c_ma,c_ms
5,442,zero context,0.30449992418289185,0.0,interleaved,s_ms,c_ma,c_ms
5,442,error-gated replacement,0.4238526225090027,0.0,interleaved,s_ms,c_ma,c_ms
5,443,supplied context,0.3182222247123718,0.0,interleaved,s_ms,c_ma,c_ms
5,443,zero context,0.3181411623954773,0.0,interleaved,s_ms,c_ma,c_ms
5,443,error-gated replacement,0.3347342014312744,0.0,interleaved,s_ms,c_ma,c_ms
5,444,supplied context,0.44539493322372437,0.0,interleaved,s_ms,c_ma,c_ma
5,444,zero context,0.4454980194568634,0.0,interleaved,s_ms,c_ma,c_ma
5,444,error-gated replacement,0.5649023056030273,1.0,interleaved,s_ms,c_ma,c_ma
5,445,supplied context,0.4025314450263977,0.0,interleaved,s_ms,c_ma,c_ms
5,445,zero context,0.40240663290023804,0.0,interleaved,s_ms,c_ma,c_ms
5,445,error-gated replacement,0.2524046301841736,0.0,interleaved,s_ms,c_ma,c_ms
5,446,supplied context,0.0010355525882914662,0.0,interleaved,s_ma,c_ms,c_ms
5,446,zero context,0.00103663036134094,0.0,interleaved,s_ma,c_ms,c_ms
5,446,error-gated replacement,0.0001866079110186547,0.0,interleaved,s_ma,c_ms,c_ms
5,447,supplied context,0.00015910598449409008,0.0,interleaved,s_ma,c_ms,c_ma
5,447,zero context,0.0001593083143234253,0.0,interleaved,s_ma,c_ms,c_ma
5,447,error-gated replacement,1.2965039786649868e-05,0.0,interleaved,s_ma,c_ms,c_ma
5,448,supplied context,0.0005519116530194879,0.0,interleaved,s_ma,c_ms,c_ma
5,448,zero context,0.0005513548385351896,0.0,interleaved,s_ma,c_ms,c_ma
5,448,error-gated replacement,2.7997622964903712e-05,0.0,interleaved,s_ma,c_ms,c_ma
5,449,supplied context,0.00012212537694722414,0.0,interleaved,s_ma,c_ms,c_ms
5,449,zero context,0.0001220416379510425,0.0,interleaved,s_ma,c_ms,c_ms
5,449,error-gated replacement,1.1630441804300062e-05,0.0,interleaved,s_ma,c_ms,c_ms
5,450,supplied context,0.0004269117780495435,0.0,interleaved,s_ma,c_ms,c_ms
5,450,zero context,0.00042664710781536996,0.0,interleaved,s_ma,c_ms,c_ms
5,450,error-gated replacement,8.394863834837452e-05,0.0,interleaved,s_ma,c_ms,c_ms
5,451,supplied context,0.45576906204223633,0.0,interleaved,s_ms,c_ms,c_ma
5,451,zero context,0.45528823137283325,0.0,interleaved,s_ms,c_ms,c_ma
5,451,error-gated replacement,0.6197217702865601,1.0,interleaved,s_ms,c_ms,c_ma
5,452,supplied context,0.6667922139167786,1.0,interleaved,s_ms,c_ms,c_ms
5,452,zero context,0.6669936180114746,1.0,interleaved,s_ms,c_ms,c_ms
5,452,error-gated replacement,0.3188951313495636,0.0,interleaved,s_ms,c_ms,c_ms
5,453,supplied context,0.4321856200695038,0.0,interleaved,s_ms,c_ms,c_ma
5,453,zero context,0.43180400133132935,0.0,interleaved,s_ms,c_ms,c_ma
5,453,error-gated replacement,0.11862485855817795,0.0,interleaved,s_ms,c_ms,c_ma
5,454,supplied context,0.5052886605262756,1.0,interleaved,s_ms,c_ms,c_ms
5,454,zero context,0.5051473379135132,1.0,interleaved,s_ms,c_ms,c_ms
5,454,error-gated replacement,0.12110105156898499,0.0,interleaved,s_ms,c_ms,c_ms
5,455,supplied context,0.4335635304450989,0.0,interleaved,s_ms,c_ms,c_ma
5,455,zero context,0.433230996131897,0.0,interleaved,s_ms,c_ms,c_ma
5,455,error-gated replacement,0.3304634392261505,0.0,interleaved,s_ms,c_ms,c_ma
5,456,supplied context,0.0006974413408897817,0.0,interleaved,s_ma,c_ma,c_ms
5,456,zero context,0.0006975905853323638,0.0,interleaved,s_ma,c_ma,c_ms
5,456,error-gated replacement,0.0006259884685277939,0.0,interleaved,s_ma,c_ma,c_ms
5,457,supplied context,0.000798738794401288,0.0,interleaved,s_ma,c_ma,c_ma
5,457,zero context,0.0007952905143611133,0.0,interleaved,s_ma,c_ma,c_ma
5,457,error-gated replacement,0.0006121796905063093,0.0,interleaved,s_ma,c_ma,c_ma
5,458,supplied context,0.00029741745674982667,0.0,interleaved,s_ma,c_ma,c_ms
5,458,zero context,0.0002976215910166502,0.0,interleaved,s_ma,c_ma,c_ms
5,458,error-gated replacement,0.000319865153869614,0.0,interleaved,s_ma,c_ma,c_ms
5,459,supplied context,9.51715192059055e-05,0.0,interleaved,s_ma,c_ma,c_ma
5,459,zero context,9.520822641206905e-05,0.0,interleaved,s_ma,c_ma,c_ma
5,459,error-gated replacement,8.658847218612209e-05,0.0,interleaved,s_ma,c_ma,c_ma
5,460,supplied context,0.31861868500709534,0.0,interleaved,s_ms,c_ma,c_ma
5,460,zero context,0.318351686000824,0.0,interleaved,s_ms,c_ma,c_ma
5,460,error-gated replacement,0.4743104577064514,0.0,interleaved,s_ms,c_ma,c_ma
5,461,supplied context,0.31083279848098755,0.0,interleaved,s_ms,c_ma,c_ms
5,461,zero context,0.3107794225215912,0.0,interleaved,s_ms,c_ma,c_ms
5,461,error-gated replacement,0.46280476450920105,0.0,interleaved,s_ms,c_ma,c_ms
5,462,supplied context,0.3861338496208191,0.0,interleaved,s_ms,c_ma,c_ms
5,462,zero context,0.3860971927642822,0.0,interleaved,s_ms,c_ma,c_ms
5,462,error-gated replacement,0.3895200192928314,0.0,interleaved,s_ms,c_ma,c_ms
5,463,supplied context,0.3542793393135071,0.0,interleaved,s_ms,c_ma,c_ma
5,463,zero context,0.35456469655036926,0.0,interleaved,s_ms,c_ma,c_ma
5,463,error-gated replacement,0.4478086829185486,0.0,interleaved,s_ms,c_ma,c_ma
5,464,supplied context,0.5086334943771362,1.0,interleaved,s_ms,c_ma,c_ms
5,464,zero context,0.508714497089386,1.0,interleaved,s_ms,c_ma,c_ms
5,464,error-gated replacement,0.5657311677932739,1.0,interleaved,s_ms,c_ma,c_ms
5,465,supplied context,0.0005473949713632464,0.0,interleaved,s_ma,c_ms,c_ms
5,465,zero context,0.0005477649392560124,0.0,interleaved,s_ma,c_ms,c_ms
5,465,error-gated replacement,0.00021480674331542104,0.0,interleaved,s_ma,c_ms,c_ms
5,466,supplied context,0.0008780490607023239,0.0,interleaved,s_ma,c_ms,c_ma
5,466,zero context,0.0008780822972767055,0.0,interleaved,s_ma,c_ms,c_ma
5,466,error-gated replacement,0.00016989503637887537,0.0,interleaved,s_ma,c_ms,c_ma
5,467,supplied context,0.00046418121200986207,0.0,interleaved,s_ma,c_ms,c_ma
5,467,zero context,0.00046384561574086547,0.0,interleaved,s_ma,c_ms,c_ma
5,467,error-gated replacement,6.808156467741355e-05,0.0,interleaved,s_ma,c_ms,c_ma
5,468,supplied context,0.0003416723047848791,0.0,interleaved,s_ma,c_ms,c_ms
5,468,zero context,0.000341731880325824,0.0,interleaved,s_ma,c_ms,c_ms
5,468,error-gated replacement,3.191817813785747e-05,0.0,interleaved,s_ma,c_ms,c_ms
5,469,supplied context,0.0002361619845032692,0.0,interleaved,s_ma,c_ms,c_ms
5,469,zero context,0.00023584949667565525,0.0,interleaved,s_ma,c_ms,c_ms
5,469,error-gated replacement,7.42861520848237e-05,0.0,interleaved,s_ma,c_ms,c_ms
5,470,supplied context,0.44582492113113403,0.0,interleaved,s_ms,c_ms,c_ma
5,470,zero context,0.44529473781585693,0.0,interleaved,s_ms,c_ms,c_ma
5,470,error-gated replacement,0.7100759744644165,1.0,interleaved,s_ms,c_ms,c_ma
5,471,supplied context,0.6204051971435547,1.0,interleaved,s_ms,c_ms,c_ms
5,471,zero context,0.6204489469528198,1.0,interleaved,s_ms,c_ms,c_ms
5,471,error-gated replacement,0.25182831287384033,0.0,interleaved,s_ms,c_ms,c_ms
5,472,supplied context,0.6540926694869995,1.0,interleaved,s_ms,c_ms,c_ma
5,472,zero context,0.6539297699928284,1.0,interleaved,s_ms,c_ms,c_ma
5,472,error-gated replacement,0.2101297229528427,0.0,interleaved,s_ms,c_ms,c_ma
5,473,supplied context,0.5352499485015869,1.0,interleaved,s_ms,c_ms,c_ms
5,473,zero context,0.5351759791374207,1.0,interleaved,s_ms,c_ms,c_ms
5,473,error-gated replacement,0.10961952805519104,0.0,interleaved,s_ms,c_ms,c_ms
5,474,supplied context,0.45046472549438477,0.0,interleaved,s_ms,c_ms,c_ma
5,474,zero context,0.4501432180404663,0.0,interleaved,s_ms,c_ms,c_ma
5,474,error-gated replacement,0.3937486410140991,0.0,interleaved,s_ms,c_ms,c_ma
5,475,supplied context,0.5055239796638489,1.0,interleaved,s_ms,c_ma,c_ms
5,475,zero context,0.5053150653839111,1.0,interleaved,s_ms,c_ma,c_ms
5,475,error-gated replacement,0.43064823746681213,0.0,interleaved,s_ms,c_ma,c_ms
5,476,supplied context,0.5947591066360474,1.0,interleaved,s_ms,c_ma,c_ma
5,476,zero context,0.5946815013885498,1.0,interleaved,s_ms,c_ma,c_ma
5,476,error-gated replacement,0.3799918293952942,0.0,interleaved,s_ms,c_ma,c_ma
5,477,supplied context,0.52857506275177,1.0,interleaved,s_ms,c_ma,c_ms
5,477,zero context,0.5286757946014404,1.0,interleaved,s_ms,c_ma,c_ms
5,477,error-gated replacement,0.45162463188171387,0.0,interleaved,s_ms,c_ma,c_ms
5,478,supplied context,0.5143783688545227,1.0,interleaved,s_ms,c_ma,c_ma
5,478,zero context,0.5138397812843323,1.0,interleaved,s_ms,c_ma,c_ma
5,478,error-gated replacement,0.42336422204971313,0.0,interleaved,s_ms,c_ma,c_ma
5,479,supplied context,0.5843896865844727,1.0,interleaved,s_ms,c_ma,c_ma
5,479,zero context,0.5846676826477051,1.0,interleaved,s_ms,c_ma,c_ma
5,479,error-gated replacement,0.42315199971199036,0.0,interleaved,s_ms,c_ma,c_ma
5,480,supplied context,0.0015753870829939842,0.0,interleaved,s_ma,c_ma,c_ms
5,480,zero context,0.0015725139528512955,0.0,interleaved,s_ma,c_ma,c_ms
5,480,error-gated replacement,0.0006569011020474136,0.0,interleaved,s_ma,c_ma,c_ms
5,481,supplied context,0.0001341049064649269,0.0,interleaved,s_ma,c_ma,c_ms
5,481,zero context,0.00013389400555752218,0.0,interleaved,s_ma,c_ma,c_ms
5,481,error-gated replacement,7.396203000098467e-05,0.0,interleaved,s_ma,c_ma,c_ms
5,482,supplied context,0.0003657038905657828,0.0,interleaved,s_ma,c_ma,c_ma
5,482,zero context,0.0003660011279862374,0.0,interleaved,s_ma,c_ma,c_ma
5,482,error-gated replacement,9.695357584860176e-05,0.0,interleaved,s_ma,c_ma,c_ma
5,483,supplied context,0.00014177127741277218,0.0,interleaved,s_ma,c_ma,c_ms
5,483,zero context,0.00014153096708469093,0.0,interleaved,s_ma,c_ma,c_ms
5,483,error-gated replacement,8.998648991109803e-05,0.0,interleaved,s_ma,c_ma,c_ms
5,484,supplied context,0.3416663408279419,0.0,interleaved,s_ms,c_ms,c_ms
5,484,zero context,0.3412531614303589,0.0,interleaved,s_ms,c_ms,c_ms
5,484,error-gated replacement,0.24184861779212952,0.0,interleaved,s_ms,c_ms,c_ms
5,485,supplied context,0.5457026958465576,1.0,interleaved,s_ms,c_ms,c_ma
5,485,zero context,0.5453829169273376,1.0,interleaved,s_ms,c_ms,c_ma
5,485,error-gated replacement,0.15310677886009216,0.0,interleaved,s_ms,c_ms,c_ma
5,486,supplied context,0.316284716129303,0.0,interleaved,s_ms,c_ms,c_ma
5,486,zero context,0.3152937591075897,0.0,interleaved,s_ms,c_ms,c_ma
5,486,error-gated replacement,0.07562851160764694,0.0,interleaved,s_ms,c_ms,c_ma
5,487,supplied context,0.5124510526657104,1.0,interleaved,s_ms,c_ms,c_ms
5,487,zero context,0.5113102197647095,1.0,interleaved,s_ms,c_ms,c_ms
5,487,error-gated replacement,0.08139297366142273,0.0,interleaved,s_ms,c_ms,c_ms
5,488,supplied context,0.42410433292388916,0.0,interleaved,s_ms,c_ms,c_ms
5,488,zero context,0.4239535331726074,0.0,interleaved,s_ms,c_ms,c_ms
5,488,error-gated replacement,0.23528775572776794,0.0,interleaved,s_ms,c_ms,c_ms
5,489,supplied context,8.584818715462461e-06,0.0,interleaved,s_ma,c_ms,c_ma
5,489,zero context,8.581804650020786e-06,0.0,interleaved,s_ma,c_ms,c_ma
5,489,error-gated replacement,1.4676483260700479e-05,0.0,interleaved,s_ma,c_ms,c_ma
5,490,supplied context,0.00020582092110998929,0.0,interleaved,s_ma,c_ms,c_ms
5,490,zero context,0.00020583972218446434,0.0,interleaved,s_ma,c_ms,c_ms
5,490,error-gated replacement,0.0002488145255483687,0.0,interleaved,s_ma,c_ms,c_ms
5,491,supplied context,5.715693987440318e-05,0.0,interleaved,s_ma,c_ms,c_ma
5,491,zero context,5.726019662688486e-05,0.0,interleaved,s_ma,c_ms,c_ma
5,491,error-gated replacement,9.89587715594098e-05,0.0,interleaved,s_ma,c_ms,c_ma
5,492,supplied context,0.00011451721366029233,0.0,interleaved,s_ma,c_ms,c_ms
5,492,zero context,0.00011463053670013323,0.0,interleaved,s_ma,c_ms,c_ms
5,492,error-gated replacement,0.00024875561939552426,0.0,interleaved,s_ma,c_ms,c_ms
5,493,supplied context,1.5326681022997946e-05,0.0,interleaved,s_ma,c_ms,c_ma
5,493,zero context,1.5316309145418927e-05,0.0,interleaved,s_ma,c_ms,c_ma
5,493,error-gated replacement,1.5240112588799093e-05,0.0,interleaved,s_ma,c_ms,c_ma
5,494,supplied context,0.5793392062187195,1.0,interleaved,s_ms,c_ma,c_ma
5,494,zero context,0.5790892243385315,1.0,interleaved,s_ms,c_ma,c_ma
5,494,error-gated replacement,0.4085270166397095,0.0,interleaved,s_ms,c_ma,c_ma
5,495,supplied context,0.7236230373382568,1.0,interleaved,s_ms,c_ma,c_ms
5,495,zero context,0.7231652736663818,1.0,interleaved,s_ms,c_ma,c_ms
5,495,error-gated replacement,0.42530885338783264,0.0,interleaved,s_ms,c_ma,c_ms
