,model,rt,error,size_condition,cat_condition,rand_condition,block_type
1105,32,1.4920485,0.0,s_ms,c_ms,c_ms,random
1106,32,1.7674792,1.0,s_ms,c_ms,c_ms,random
1107,32,0.7787375,0.0,s_ma,c_ms,c_ms,random
1108,32,1.1629398,0.0,s_ma,c_ms,c_ma,random
1109,32,1.020739,0.0,s_ma,c_ms,c_ma,random
1110,32,1.5483909,0.0,s_ma,c_ms,c_ms,random
1111,32,0.9099988,0.0,s_ma,c_ms,c_ma,random
1112,32,2.0013268,1.0,s_ms,c_ma,c_ma,random
1113,32,0.5444642,0.0,s_ms,c_ma,c_ms,random
1114,32,0.95411557,0.0,s_ms,c_ma,c_ms,random
1115,32,0.66836405,1.0,s_ms,c_ma,c_ma,random
1116,32,1.2918303,1.0,s_ms,c_ma,c_ma,random
1117,32,1.9526352,0.0,s_ma,c_ma,c_ms,random
1118,32,0.8591172,0.0,s_ma,c_ma,c_ma,random
1119,32,0.9713747,1.0,s_ma,c_ma,c_ms,random
1120,32,1.0462043,0.0,s_ma,c_ma,c_ms,random
1121,32,1.5823717,0.0,s_ms,c_ms,c_ms,random
1122,32,0.58134186,0.0,s_ms,c_ms,c_ma,random
1123,32,1.334518,0.0,s_ms,c_ms,c_ms,random
1124,32,0.13420421,0.0,s_ms,c_ms,c_ma,random
1125,32,1.2184283,1.0,s_ms,c_ms,c_ma,random
1126,32,0.8627908,0.0,s_ma,c_ms,c_ma,random
1127,32,0.25795335,0.0,s_ma,c_ms,c_ms,random
1128,32,0.8743196,0.0,s_ma,c_ms,c_ms,random
1129,32,1.4484997,0.0,s_ma,c_ms,c_ma,random
1130,32,0.98277617,0.0,s_ma,c_ms,c_ms,random
1131,32,0.15124647,0.0,s_ms,c_ma,c_ms,random
1132,32,0.43086177,1.0,s_ms,c_ma,c_ma,random
1133,32,1.044584,0.0,s_ms,c_ma,c_ma,random
1134,32,0.5921355,0.0,s_ms,c_ma,c_ms,random
1135,32,1.2267205,0.0,s_ms,c_ma,c_ms,random
1136,32,0.8847464,0.0,s_ma,c_ma,c_ma,random
1137,32,1.2504977,0.0,s_ma,c_ma,c_ms,random
1138,32,0.2574883,1.0,s_ma,c_ma,c_ma,random
1139,32,0.23739643,0.0,s_ma,c_ma,c_ms,random
0,33,1.1445131,1.0,s_ma,c_ma,c_ms,blocked
1,33,0.31872034,0.0,s_ma,c_ma,c_ma,blocked
2,33,1.5704015,1.0,s_ma,c_ma,c_ms,blocked
3,33,1.539573,0.0,s_ma,c_ma,c_ms,blocked
4,33,1.8505043,1.0,s_ms,c_ma,c_ms,blocked
5,33,0.5502591,1.0,s_ms,c_ma,c_ma,blocked
6,33,1.4901469,0.0,s_ms,c_ma,c_ma,blocked
7,33,0.5519808,1.0,s_ms,c_ma,c_ms,blocked
8,33,1.2524872,0.0,s_ms,c_ma,c_ma,blocked
9,33,0.37796932,1.0,s_ma,c_ms,c_ma,blocked
10,33,1.3340627,0.0,s_ma,c_ms,c_ms,blocked
11,33,0.84721565,0.0,s_ma,c_ms,c_ms,blocked
12,33,0.77705574,0.0,s_ma,c_ms,c_ma,blocked
13,33,1.1183081,0.0,s_ma,c_ms,c_ma,blocked
14,33,1.0614278,0.0,s_ms,c_ms,c_ms,blocked
15,33,1.0442744,1.0,s_ms,c_ms,c_ma,blocked
16,33,1.3704745,0.0,s_ms,c_ms,c_ms,blocked
17,33,1.1621064,0.0,s_ms,c_ms,c_ma,blocked
18,33,1.8811597,0.0,s_ms,c_ms,c_ms,blocked
19,33,1.0101919,0.0,s_ma,c_ma,c_ms,blocked
20,33,0.9876896,0.0,s_ma,c_ma,c_ms,blocked
21,33,0.33279976,1.0,s_ma,c_ma,c_ma,blocked
22,33,0.28045952,0.0,s_ma,c_ma,c_ma,blocked
23,33,0.42509264,0.0,s_ms,c_ma,c_ma,blocked
24,33,0.49779648,1.0,s_ms,c_ma,c_ms,blocked
25,33,1.213192,1.0,s_ms,c_ma,c_ms,blocked
26,33,0.47408634,1.0,s_ms,c_ma,c_ma,blocked
27,33,1.3013477,0.0,s_ms,c_ma,c_ms,blocked
28,33,1.0952847,0.0,s_ma,c_ms,c_ms,blocked
29,33,1.4682297,0.0,s_ma,c_ms,c_ma,blocked
30,33,0.703398,0.0,s_ma,c_ms,c_ma,blocked
31,33,0.90283024,0.0,s_ma,c_ms,c_ms,blocked
32,33,1.1964903,0.0,s_ma,c_ms,c_ms,blocked
33,33,0.7953427,1.0,s_ms,c_ms,c_ma,blocked
34,33,1.1624584,1.0,s_ms,c_ms,c_ms,blocked
35,33,0.8522151,0.0,s_ms,c_ms,c_ma,blocked
36,33,0.9368588,0.0,s_ms,c_ms,c_ms,blocked
37,33,0.69609475,0.0,s_ms,c_ms,c_ma,blocked
38,33,0.10583901,1.0,s_ma,c_ma,c_ma,blocked
39,33,0.32817763,0.0,s_ma,c_ma,c_ms,blocked
40,33,2.0952826,1.0,s_ma,c_ma,c_ms,blocked
41,33,1.096321,0.0,s_ma,c_ma,c_ms,blocked
42,33,0.7333415,0.0,s_ms,c_ma,c_ms,blocked
43,33,1.3752675,1.0,s_ms,c_ma,c_ma,blocked
44,33,0.12358156,1.0,s_ms,c_ma,c_ma,blocked
45,33,1.489389,0.0,s_ms,c_ma,c_ms,blocked
46,33,1.1560751,0.0,s_ms,c_ma,c_ma,blocked
47,33,0.99960655,0.0,s_ma,c_ms,c_ma,blocked
48,33,0.6826086,0.0,s_ma,c_ms,c_ms,blocked
49,33,0.6153439,0.0,s_ma,c_ms,c_ms,blocked
50,33,0.42535827,1.0,s_ma,c_ms,c_ma,blocked
51,33,0.37785843,0.0,s_ma,c_ms,c_ma,blocked
52,33,1.4611435,1.0,s_ms,c_ms,c_ms,blocked
53,33,1.2263248,1.0,s_ms,c_ms,c_ma,blocked
54,33,0.72302026,0.0,s_ms,c_ms,c_ms,blocked
55,33,1.5589123,1.0,s_ms,c_ms,c_ma,blocked
56,33,2.2556205,1.0,s_ms,c_ms,c_ms,blocked
57,33,0.9156015,0.0,s_ma,c_ma,c_ms,blocked
58,33,0.7222142,0.0,s_ma,c_ma,c_ma,blocked
59,33,1.0510879,0.0,s_ma,c_ma,c_ms,blocked
60,33,0.39375982,0.0,s_ma,c_ma,c_ma,blocked
61,33,2.3348815,0.0,s_ms,c_ma,c_ma,blocked
62,33,1.6953259,1.0,s_ms,c_ma,c_ms,blocked
63,33,1.2757251,0.0,s_ms,c_ma,c_ms,blocked
64,33,2.0654907,0.0,s_ms,c_ma,c_ma,blocked
65,33,0.7050549,1.0,s_ms,c_ma,c_ms,blocked
66,33,0.7319702,1.0,s_ma,c_ms,c_ms,blocked
67,33,1.1720461,0.0,s_ma,c_ms,c_ma,blocked
68,33,0.80755097,1.0,s_ma,c_ms,c_ma,blocked
69,33,1.2144294,0.0,s_ma,c_ms,c_ms,blocked
70,33,1.155749,0.0,s_ma,c_ms,c_ms,blocked
71,33,1.9146369,1.0,s_ms,c_ms,c_ma,blocked
72,33,1.697947,1.0,s_ms,c_ms,c_ms,blocked
73,33,1.5851399,1.0,s_ms,c_ms,c_ma,blocked
74,33,1.8348908,1.0,s_ms,c_ms,c_ms,blocked
75,33,0.6628474,0.0,s_ms,c_ms,c_ma,blocked
76,33,0.63290834,0.0,s_ma,c_ma,c_ms,blocked
77,33,1.9527475,1.0,s_ma,c_ma,c_ma,blocked
78,33,1.3745234,0.0,s_ma,c_ma,c_ms,blocked
79,33,1.1969876,0.0,s_ma,c_ma,c_ma,blocked
80,33,1.719259,0.0,s_ms,c_ma,c_ma,blocked
81,33,0.7837483,0.0,s_ms,c_ma,c_ms,blocked
82,33,0.6793281,0.0,s_ms,c_ma,c_ms,blocked
83,33,1.262385,1.0,s_ms,c_ma,c_ma,blocked
84,33,0.3867436,0.0,s_ms,c_ma,c_ms,blocked
85,33,0.76665115,0.0,s_ma,c_ms,c_ms,blocked
86,33,1.0092621,0.0,s_ma,c_ms,c_ma,blocked
87,33,1.1996084,1.0,s_ma,c_ms,c_ma,blocked
88,33,1.1615305,1.0,s_ma,c_ms,c_ms,blocked
89,33,0.24250269,0.0,s_ma,c_ms,c_ms,blocked
90,33,1.1204065,0.0,s_ms,c_ms,c_ma,blocked
91,33,1.0243993,0.0,s_ms,c_ms,c_ms,blocked
92,33,1.4740115,0.0,s_ms,c_ms,c_ma,blocked
93,33,0.6273129,0.0,s_ms,c_ms,c_ms,blocked
94,33,0.56523377,0.0,s_ms,c_ms,c_ma,blocked
95,33,0.79139,0.0,s_ms,c_ma,c_ms,blocked
96,33,1.3182722,1.0,s_ms,c_ma,c_ma,blocked
97,33,0.95690304,0.0,s_ms,c_ma,c_ms,blocked
98,33,1.0833778,0.0,s_ms,c_ma,c_ma,blocked
99,33,0.26715088,0.0,s_ms,c_ma,c_ma,blocked
100,33,0.48577553,0.0,s_ma,c_ma,c_ms,blocked
101,33,1.4045297,0.0,s_ma,c_ma,c_ms,blocked
102,33,0.74366784,1.0,s_ma,c_ma,c_ma,blocked
103,33,1.0514781,0.0,s_ma,c_ma,c_ms,blocked
104,33,0.91036046,0.0,s_ms,c_ms,c_ms,blocked
105,33,1.6292844,1.0,s_ms,c_ms,c_ma,blocked
106,33,0.4022079,1.0,s_ms,c_ms,c_ma,blocked
107,33,1.4684007,0.0,s_ms,c_ms,c_ms,blocked
108,33,1.0593574,0.0,s_ms,c_ms,c_ms,blocked
109,33,1.0958788,0.0,s_ma,c_ms,c_ma,blocked
110,33,0.1490768,0.0,s_ma,c_ms,c_ms,blocked
111,33,0.320481,1.0,s_ma,c_ms,c_ma,blocked
112,33,0.44742957,0.0,s_ma,c_ms,c_ms,blocked
113,33,1.093709,0.0,s_ma,c_ms,c_ma,blocked
114,33,0.7069758,0.0,s_ms,c_ma,c_ma,blocked
115,33,1.1285491,0.0,s_ms,c_ma,c_ms,blocked
116,33,0.95802695,1.0,s_ms,c_ma,c_ma,blocked
117,33,1.2731439,1.0,s_ms,c_ma,c_ms,blocked
118,33,0.67549986,0.0,s_ms,c_ma,c_ms,blocked
119,33,2.379004,0.0,s_ma,c_ma,c_ms,blocked
120,33,1.455462,0.0,s_ma,c_ma,c_ma,blocked
121,33,1.1602068,1.0,s_ma,c_ma,c_ms,blocked
122,33,0.8259334,0.0,s_ma,c_ma,c_ma,blocked
123,33,0.33290994,0.0,s_ms,c_ms,c_ma,blocked
124,33,0.9991143,0.0,s_ms,c_ms,c_ms,blocked
125,33,0.67614573,0.0,s_ms,c_ms,c_ms,blocked
126,33,1.1752255,1.0,s_ms,c_ms,c_ma,blocked
127,33,0.63683474,1.0,s_ms,c_ms,c_ma,blocked
128,33,0.97492903,0.0,s_ma,c_ms,c_ms,blocked
129,33,0.70403403,0.0,s_ma,c_ms,c_ma,blocked
130,33,0.8320823,1.0,s_ma,c_ms,c_ms,blocked
131,33,0.9650809,0.0,s_ma,c_ms,c_ma,blocked
132,33,0.6799035,1.0,s_ma,c_ms,c_ms,blocked
133,33,1.026071,1.0,s_ms,c_ma,c_ma,blocked
134,33,1.3442838,0.0,s_ms,c_ma,c_ms,blocked
135,33,1.379539,0.0,s_ms,c_ma,c_ma,blocked
136,33,0.54243803,0.0,s_ms,c_ma,c_ms,blocked
137,33,1.8502345,0.0,s_ms,c_ma,c_ms,blocked
138,33,0.78011906,0.0,s_ma,c_ma,c_ms,blocked
139,33,0.18577895,1.0,s_ma,c_ma,c_ma,blocked
140,33,0.38346767,0.0,s_ma,c_ma,c_ms,blocked
141,33,0.39899713,0.0,s_ma,c_ma,c_ma,blocked
142,33,0.65865564,0.0,s_ms,c_ms,c_ma,blocked
143,33,1.153513,1.0,s_ms,c_ms,c_ms,blocked
144,33,0.7139542,0.0,s_ms,c_ms,c_ms,blocked
145,33,1.1043922,1.0,s_ms,c_ms,c_ma,blocked
146,33,1.4078238,0.0,s_ms,c_ms,c_ma,blocked
147,33,0.72938216,0.0,s_ma,c_ms,c_ms,blocked
148,33,0.9925517,1.0,s_ma,c_ms,c_ma,blocked
149,33,1.6685128,1.0,s_ma,c_ms,c_ms,blocked
150,33,0.5953798,0.0,s_ma,c_ms,c_ma,blocked
151,33,1.7081404,0.0,s_ma,c_ms,c_ms,blocked
152,33,1.4864558,0.0,s_ms,c_ma,c_ms,blocked
153,33,0.35302144,1.0,s_ms,c_ma,c_ma,blocked
154,33,0.96017855,1.0,s_ms,c_ma,c_ms,blocked
155,33,1.4603795,0.0,s_ms,c_ma,c_ma,blocked
156,33,2.1808908,0.0,s_ms,c_ma,c_ma,blocked
157,33,0.47397047,1.0,s_ma,c_ma,c_ma,blocked
158,33,1.0093291,1.0,s_ma,c_ma,c_ms,blocked
159,33,0.6397806,0.0,s_ma,c_ma,c_ms,blocked
160,33,0.56487036,1.0,s_ma,c_ma,c_ms,blocked
161,33,1.2372262,0.0,s_ms,c_ms,c_ms,blocked
162,33,0.2842073,0.0,s_ms,c_ms,c_ma,blocked
163,33,0.9215796,1.0,s_ms,c_ms,c_ma,blocked
164,33,0.30254292,1.0,s_ms,c_ms,c_ms,blocked
165,33,0.4646672,1.0,s_ms,c_ms,c_ms,blocked
166,33,0.9848739,0.0,s_ma,c_ms,c_ma,blocked
167,33,0.80785656,0.0,s_ma,c_ms,c_ms,blocked
168,33,0.9275652,0.0,s_ma,c_ms,c_ma,blocked
169,33,0.38111123,0.0,s_ma,c_ms,c_ms,blocked
170,33,0.60395485,0.0,s_ma,c_ms,c_ma,blocked
171,33,1.3869939,1.0,s_ms,c_ma,c_ma,blocked
172,33,1.0753112,0.0,s_ms,c_ma,c_ms,blocked
173,33,0.7669599,0.0,s_ms,c_ma,c_ma,blocked
174,33,0.8976099,0.0,s_ms,c_ma,c_ms,blocked
175,33,0.9832169,1.0,s_ms,c_ma,c_ms,blocked
176,33,1.0849565,0.0,s_ma,c_ma,c_ms,blocked
177,33,1.3665147,0.0,s_ma,c_ma,c_ma,blocked
178,33,0.8327748,1.0,s_ma,c_ma,c_ma,blocked
179,33,0.21087717,1.0,s_ma,c_ma,c_ms,blocked
180,33,1.9356004,0.0,s_ms,c_ms,c_ma,blocked
181,33,0.95784223,1.0,s_ms,c_ms,c_ms,blocked
182,33,1.5731174,0.0,s_ms,c_ms,c_ms,blocked
183,33,0.7636725,0.0,s_ms,c_ms,c_ma,blocked
184,33,0.5340447,0.0,s_ms,c_ms,c_ma,blocked
185,33,1.0167251,0.0,s_ma,c_ms,c_ms,blocked
186,33,0.69384515,0.0,s_ma,c_ms,c_ma,blocked
187,33,0.50004447,0.0,s_ma,c_ms,c_ms,blocked
188,33,1.5761799,0.0,s_ma,c_ms,c_ma,blocked
189,33,1.1226165,0.0,s_ma,c_ms,c_ms,blocked
190,33,0.82102853,0.0,s_ma,c_ms,c_ma,blocked
191,33,0.9538486,0.0,s_ma,c_ms,c_ms,blocked
192,33,1.5461428,0.0,s_ma,c_ms,c_ma,blocked
193,33,0.160117,0.0,s_ma,c_ms,c_ms,blocked
194,33,1.4423294,0.0,s_ma,c_ms,c_ms,blocked
195,33,0.2292171,0.0,s_ms,c_ms,c_ms,blocked
196,33,0.27675658,0.0,s_ms,c_ms,c_ma,blocked
197,33,1.5271766,0.0,s_ms,c_ms,c_ma,blocked
198,33,0.7630763,1.0,s_ms,c_ms,c_ms,blocked
199,33,1.0433851,1.0,s_ms,c_ms,c_ma,blocked
200,33,0.33666015,1.0,s_ma,c_ma,c_ms,blocked
201,33,1.5082922,0.0,s_ma,c_ma,c_ms,blocked
202,33,1.1150292,0.0,s_ma,c_ma,c_ma,blocked
203,33,0.24956144,0.0,s_ma,c_ma,c_ma,blocked
204,33,0.9974364,0.0,s_ms,c_ma,c_ms,blocked
205,33,1.4698005,0.0,s_ms,c_ma,c_ma,blocked
206,33,1.4919263,1.0,s_ms,c_ma,c_ms,blocked
207,33,0.47107193,1.0,s_ms,c_ma,c_ma,blocked
208,33,1.9291179,0.0,s_ms,c_ma,c_ms,blocked
209,33,0.7722962,0.0,s_ma,c_ms,c_ms,blocked
210,33,0.8368654,0.0,s_ma,c_ms,c_ma,blocked
211,33,1.9430231,0.0,s_ma,c_ms,c_ms,blocked
212,33,0.7396138,0.0,s_ma,c_ms,c_ma,blocked
213,33,0.4143859,0.0,s_ma,c_ms,c_ma,blocked
214,33,1.2967428,0.0,s_ms,c_ms,c_ma,blocked
215,33,0.3530017,0.0,s_ms,c_ms,c_ms,blocked
216,33,1.6359802,1.0,s_ms,c_ms,c_ms,blocked
217,33,0.44448516,1.0,s_ms,c_ms,c_ma,blocked
218,33,1.0040147,1.0,s_ms,c_ms,c_ms,blocked
219,33,1.31261,0.0,s_ma,c_ma,c_ms,blocked
220,33,0.9228697,0.0,s_ma,c_ma,c_ma,blocked
221,33,1.3665061,1.0,s_ma,c_ma,c_ms,blocked
222,33,0.9123507,0.0,s_ma,c_ma,c_ms,blocked
223,33,0.83368003,1.0,s_ms,c_ma,c_ma,blocked
224,33,1.8744656,0.0,s_ms,c_ma,c_ms,blocked
225,33,0.42435992,0.0,s_ms,c_ma,c_ma,blocked
226,33,1.5054119,1.0,s_ms,c_ma,c_ms,blocked
227,33,0.46805555,1.0,s_ms,c_ma,c_ma,blocked
228,33,0.736687,1.0,s_ma,c_ms,c_ms,blocked
229,33,1.5625875,0.0,s_ma,c_ms,c_ma,blocked
230,33,0.4687679,0.0,s_ma,c_ms,c_ms,blocked
231,33,1.7523072,0.0,s_ma,c_ms,c_ma,blocked
232,33,0.7693642,0.0,s_ma,c_ms,c_ma,blocked
233,33,1.2442198,0.0,s_ms,c_ms,c_ma,blocked
234,33,1.92679,1.0,s_ms,c_ms,c_ms,blocked
235,33,2.1946974,1.0,s_ms,c_ms,c_ms,blocked
236,33,0.23784317,0.0,s_ms,c_ms,c_ma,blocked
237,33,0.94784784,0.0,s_ms,c_ms,c_ms,blocked
238,33,0.17977898,1.0,s_ma,c_ma,c_ms,blocked
239,33,0.9873719,1.0,s_ma,c_ma,c_ma,blocked
240,33,1.1118191,1.0,s_ma,c_ma,c_ms,blocked
241,33,2.1007342,0.0,s_ma,c_ma,c_ms,blocked
242,33,1.1103761,0.0,s_ms,c_ma,c_ma,blocked
243,33,0.39626285,0.0,s_ms,c_ma,c_ms,blocked
244,33,0.6848788,1.0,s_ms,c_ma,c_ma,blocked
245,33,0.79021037,1.0,s_ms,c_ma,c_ms,blocked
246,33,1.1515927,1.0,s_ms,c_ma,c_ma,blocked
247,33,1.4248867,0.0,s_ma,c_ms,c_ma,blocked
248,33,1.4983917,1.0,s_ma,c_ms,c_ms,blocked
249,33,0.7157201,0.0,s_ma,c_ms,c_ma,blocked
250,33,0.74255955,0.0,s_ma,c_ms,c_ms,blocked
251,33,1.686602,0.0,s_ma,c_ms,c_ms,blocked
252,33,0.61904776,0.0,s_ms,c_ms,c_ms,blocked
253,33,0.7058082,0.0,s_ms,c_ms,c_ma,blocked
254,33,1.7415364,0.0,s_ms,c_ms,c_ma,blocked
255,33,0.807968,0.0,s_ms,c_ms,c_ms,blocked
256,33,0.73835325,0.0,s_ms,c_ms,c_ma,blocked
257,33,0.55237067,0.0,s_ma,c_ma,c_ma,blocked
258,33,0.48253426,0.0,s_ma,c_ma,c_ms,blocked
259,33,1.7469141,0.0,s_ma,c_ma,c_ms,blocked
260,33,1.3073479,0.0,s_ma,c_ma,c_ma,blocked
261,33,1.1038421,0.0,s_ms,c_ma,c_ms,blocked
262,33,0.28168082,0.0,s_ms,c_ma,c_ma,blocked
263,33,1.1544031,0.0,s_ms,c_ma,c_ms,blocked
264,33,0.37585407,1.0,s_ms,c_ma,c_ma,blocked
265,33,1.431807,0.0,s_ms,c_ma,c_ms,blocked
266,33,1.2260973,0.0,s_ma,c_ms,c_ma,blocked
267,33,1.877689,1.0,s_ma,c_ms,c_ms,blocked
268,33,1.3971541,0.0,s_ma,c_ms,c_ma,blocked
269,33,1.1026396,0.0,s_ma,c_ms,c_ms,blocked
270,33,1.2075274,1.0,s_ma,c_ms,c_ms,blocked
271,33,1.64938,1.0,s_ms,c_ms,c_ms,blocked
272,33,0.3096717,1.0,s_ms,c_ms,c_ma,blocked
273,33,0.6661358,0.0,s_ms,c_ms,c_ma,blocked
274,33,0.8831897,1.0,s_ms,c_ms,c_ms,blocked
275,33,2.073728,1.0,s_ms,c_ms,c_ma,blocked
276,33,1.4020698,0.0,s_ma,c_ma,c_ma,blocked
277,33,1.0082031,0.0,s_ma,c_ma,c_ms,blocked
278,33,1.8746437,0.0,s_ma,c_ma,c_ms,blocked
279,33,1.2794391,0.0,s_ma,c_ma,c_ma,blocked
280,33,1.1320815,1.0,s_ms,c_ma,c_ms,blocked
281,33,1.1293807,0.0,s_ms,c_ma,c_ma,blocked
282,33,0.42736417,0.0,s_ms,c_ma,c_ms,blocked
283,33,0.3208382,0.0,s_ms,c_ma,c_ma,blocked
284,33,0.804948,1.0,s_ms,c_ma,c_ms,blocked
285,33,1.7325202,0.0,s_ms,c_ms,c_ms,blocked
286,33,0.25173765,1.0,s_ms,c_ms,c_ma,blocked
287,33,0.37612864,0.0,s_ms,c_ms,c_ms,blocked
288,33,0.5407456,0.0,s_ms,c_ms,c_ma,blocked
289,33,1.3644147,0.0,s_ms,c_ms,c_ma,blocked
290,33,0.24675721,0.0,s_ma,c_ms,c_ma,blocked
291,33,1.8489076,0.0,s_ma,c_ms,c_ms,blocked
292,33,0.6556348,0.0,s_ma,c_ms,c_ms,blocked
293,33,0.8157926,0.0,s_ma,c_ms,c_ma,blocked
294,33,0.16789643,1.0,s_ma,c_ms,c_ms,blocked
295,33,0.34109068,0.0,s_ms,c_ma,c_ms,blocked
296,33,0.12371124,0.0,s_ms,c_ma,c_ma,blocked
297,33,0.98252285,0.0,s_ms,c_ma,c_ma,blocked
298,33,0.07117474,1.0,s_ms,c_ma,c_ms,blocked
299,33,0.8643493,0.0,s_ms,c_ma,c_ms,blocked
300,33,0.5741232,0.0,s_ma,c_ma,c_ms,blocked
301,33,1.3385816,0.0,s_ma,c_ma,c_ma,blocked
302,33,0.9771366,1.0,s_ma,c_ma,c_ms,blocked
303,33,0.2630421,0.0,s_ma,c_ma,c_ma,blocked
304,33,1.5054121,1.0,s_ms,c_ms,c_ma,blocked
305,33,1.3813798,1.0,s_ms,c_ms,c_ms,blocked
306,33,0.654877,0.0,s_ms,c_ms,c_ma,blocked
307,33,1.7868304,1.0,s_ms,c_ms,c_ms,blocked
308,33,1.8089315,1.0,s_ms,c_ms,c_ms,blocked
309,33,1.4558351,1.0,s_ma,c_ms,c_ms,blocked
310,33,0.6964003,0.0,s_ma,c_ms,c_ma,blocked
311,33,0.5649331,0.0,s_ma,c_ms,c_ma,blocked
312,33,1.0459204,0.0,s_ma,c_ms,c_ms,blocked
313,33,1.2349877,0.0,s_ma,c_ms,c_ma,blocked
314,33,0.17166781,1.0,s_ms,c_ma,c_ma,blocked
315,33,0.5251998,0.0,s_ms,c_ma,c_ms,blocked
316,33,0.69121873,1.0,s_ms,c_ma,c_ms,blocked
317,33,1.2745582,1.0,s_ms,c_ma,c_ma,blocked
318,33,1.3114789,1.0,s_ms,c_ma,c_ma,blocked
319,33,0.15047769,0.0,s_ma,c_ma,c_ms,blocked
320,33,0.4377485,0.0,s_ma,c_ma,c_ms,blocked
321,33,0.6728694,1.0,s_ma,c_ma,c_ma,blocked
322,33,1.9935609,0.0,s_ma,c_ma,c_ms,blocked
323,33,0.67139757,1.0,s_ms,c_ms,c_ms,blocked
324,33,1.0568825,1.0,s_ms,c_ms,c_ma,blocked
325,33,1.6098958,0.0,s_ms,c_ms,c_ms,blocked
326,33,1.6376241,0.0,s_ms,c_ms,c_ma,blocked
327,33,0.8468753,0.0,s_ms,c_ms,c_ma,blocked
328,33,1.6334746,0.0,s_ma,c_ms,c_ma,blocked
329,33,1.6061815,0.0,s_ma,c_ms,c_ms,blocked
330,33,1.2069633,1.0,s_ma,c_ms,c_ms,blocked
331,33,1.4029403,1.0,s_ma,c_ms,c_ma,blocked
332,33,1.764648,0.0,s_ma,c_ms,c_ms,blocked
333,33,0.4442138,1.0,s_ms,c_ma,c_ms,blocked
334,33,1.4764702,0.0,s_ms,c_ma,c_ma,blocked
335,33,0.361087,1.0,s_ms,c_ma,c_ma,blocked
336,33,0.2586051,1.0,s_ms,c_ma,c_ms,blocked
337,33,0.8577612,1.0,s_ms,c_ma,c_ms,blocked
338,33,0.45832282,1.0,s_ma,c_ma,c_ma,blocked
339,33,0.66715384,0.0,s_ma,c_ma,c_ms,blocked
340,33,0.6334686,0.0,s_ma,c_ma,c_ms,blocked
341,33,0.93118995,0.0,s_ma,c_ma,c_ma,blocked
342,33,1.2445688,1.0,s_ms,c_ms,c_ma,blocked
343,33,0.91579145,0.0,s_ms,c_ms,c_ms,blocked
344,33,1.0982288,0.0,s_ms,c_ms,c_ma,blocked
345,33,0.8746679,1.0,s_ms,c_ms,c_ms,blocked
346,33,0.8589269,0.0,s_ms,c_ms,c_ms,blocked
347,33,0.7453863,0.0,s_ma,c_ms,c_ms,blocked
348,33,0.8437818,1.0,s_ma,c_ms,c_ma,blocked
349,33,0.4670813,0.0,s_ma,c_ms,c_ma,blocked
350,33,0.30710635,1.0,s_ma,c_ms,c_ms,blocked
351,33,1.0440726,1.0,s_ma,c_ms,c_ma,blocked
352,33,0.7859371,1.0,s_ms,c_ma,c_ma,blocked
353,33,0.8263953,0.0,s_ms,c_ma,c_ms,blocked
354,33,0.7052835,1.0,s_ms,c_ma,c_ms,blocked
355,33,0.49636394,0.0,s_ms,c_ma,c_ma,blocked
356,33,0.9148027,0.0,s_ms,c_ma,c_ma,blocked
357,33,1.4783497,0.0,s_ma,c_ma,c_ms,blocked
358,33,1.8152246,1.0,s_ma,c_ma,c_ma,blocked
359,33,1.1667082,0.0,s_ma,c_ma,c_ms,blocked
360,33,1.0941896,0.0,s_ma,c_ma,c_ms,blocked
361,33,0.7673167,0.0,s_ms,c_ms,c_ms,blocked
362,33,0.29132766,0.0,s_ms,c_ms,c_ma,blocked
363,33,0.99012613,0.0,s_ms,c_ms,c_ms,blocked
364,33,0.96965736,0.0,s_ms,c_ms,c_ma,blocked
365,33,1.2844186,1.0,s_ms,c_ms,c_ma,blocked
366,33,1.9226975,1.0,s_ma,c_ms,c_ma,blocked
367,33,0.11151364,0.0,s_ma,c_ms,c_ms,blocked
368,33,1.7003322,0.0,s_ma,c_ms,c_ms,blocked
369,33,1.7735856,0.0,s_ma,c_ms,c_ma,blocked
370,33,0.8523572,0.0,s_ma,c_ms,c_ms,blocked
371,33,0.80275923,0.0,s_ms,c_ma,c_ms,blocked
372,33,0.798879,0.0,s_ms,c_ma,c_ma,blocked
373,33,0.54205316,0.0,s_ms,c_ma,c_ma,blocked
374,33,1.7134144,1.0,s_ms,c_ma,c_ms,blocked
375,33,1.4653801,0.0,s_ms,c_ma,c_ms,blocked
376,33,2.6858273,0.0,s_ma,c_ma,c_ma,blocked
377,33,0.5798126,0.0,s_ma,c_ma,c_ms,blocked
378,33,1.1576344,1.0,s_ma,c_ma,c_ma,blocked
379,33,0.2817464,1.0,s_ma,c_ma,c_ms,blocked
380,33,0.84856147,0.0,s_ma,c_ma,c_ms,interleaved
381,33,1.985668,0.0,s_ma,c_ma,c_ma,interleaved
382,33,0.13878952,0.0,s_ma,c_ma,c_ms,interleaved
383,33,0.6923199,0.0,s_ma,c_ma,c_ms,interleaved
384,33,1.0879648,1.0,s_ms,c_ma,c_ms,interleaved
385,33,0.7846603,0.0,s_ms,c_ma,c_ma,interleaved
386,33,0.7278696,1.0,s_ms,c_ma,c_ma,interleaved
387,33,0.4579481,1.0,s_ms,c_ma,c_ms,interleaved
388,33,0.49080735,1.0,s_ms,c_ma,c_ma,interleaved
389,33,0.92135566,0.0,s_ma,c_ms,c_ma,interleaved
