model,rt,error,size_condition,cat_condition,rand_condition,block_type
1,1.4612746e-05,0.0,s_ma,c_ma,c_ma,blocked
1,0.50222814,1.0,s_ms,c_ms,c_ma,blocked
1,0.57264096,1.0,s_ms,c_ms,c_ms,blocked
1,0.51688385,1.0,s_ms,c_ms,c_ms,blocked
1,0.48586643,0.0,s_ms,c_ms,c_ma,blocked
1,0.60607874,1.0,s_ms,c_ms,c_ma,blocked
1,3.1243522e-05,0.0,s_ma,c_ms,c_ms,blocked
1,3.5411972e-06,0.0,s_ma,c_ms,c_ma,blocked
1,0.0002113535,0.0,s_ma,c_ms,c_ms,blocked
1,2.0547928e-05,0.0,s_ma,c_ms,c_ma,blocked
1,6.232058e-05,0.0,s_ma,c_ms,c_ms,blocked
1,0.5281604,1.0,s_ms,c_ma,c_ms,blocked
1,0.5960624,1.0,s_ms,c_ma,c_ma,blocked
1,0.45901275,0.0,s_ms,c_ma,c_ms,blocked
1,0.5868742,1.0,s_ms,c_ma,c_ma,blocked
1,0.58962256,1.0,s_ms,c_ma,c_ma,blocked
1,6.959214e-05,0.0,s_ma,c_ma,c_ma,blocked
1,2.7178594e-06,0.0,s_ma,c_ma,c_ms,blocked
1,4.5934694e-06,0.0,s_ma,c_ma,c_ms,blocked
1,5.883609e-05,0.0,s_ma,c_ma,c_ms,blocked
1,0.45099276,0.0,s_ms,c_ms,c_ms,blocked
1,0.4995968,0.0,s_ms,c_ms,c_ma,blocked
1,0.37226784,0.0,s_ms,c_ms,c_ma,blocked
1,0.34585887,0.0,s_ms,c_ms,c_ms,blocked
1,0.4430863,0.0,s_ms,c_ms,c_ms,blocked
1,6.5971466e-07,0.0,s_ma,c_ms,c_ma,blocked
1,2.5066061e-05,0.0,s_ma,c_ms,c_ms,blocked
1,9.0193e-05,0.0,s_ma,c_ms,c_ma,blocked
1,3.4061185e-07,0.0,s_ma,c_ms,c_ms,blocked
1,1.1889144e-05,0.0,s_ma,c_ms,c_ma,blocked
1,0.66541386,1.0,s_ms,c_ma,c_ma,blocked
1,0.6109084,1.0,s_ms,c_ma,c_ms,blocked
1,0.57309484,1.0,s_ms,c_ma,c_ma,blocked
1,0.63326466,1.0,s_ms,c_ma,c_ms,blocked
1,0.5696962,1.0,s_ms,c_ma,c_ms,blocked
1,1.0335257e-05,0.0,s_ma,c_ma,c_ms,blocked
1,3.1709016e-05,0.0,s_ma,c_ma,c_ma,blocked
1,1.5905422e-05,0.0,s_ma,c_ma,c_ma,blocked
1,6.394664e-05,0.0,s_ma,c_ma,c_ms,blocked
1,0.5288019,1.0,s_ms,c_ms,c_ma,blocked
1,0.59467566,1.0,s_ms,c_ms,c_ms,blocked
1,0.49134716,0.0,s_ms,c_ms,c_ms,blocked
1,0.5228553,1.0,s_ms,c_ms,c_ma,blocked
1,0.5347376,1.0,s_ms,c_ms,c_ma,blocked
1,2.925351e-06,0.0,s_ma,c_ms,c_ms,blocked
1,2.8331888e-05,0.0,s_ma,c_ms,c_ma,blocked
1,2.4774326e-05,0.0,s_ma,c_ms,c_ms,blocked
1,4.5951947e-06,0.0,s_ma,c_ms,c_ma,blocked
1,8.71445e-05,0.0,s_ma,c_ms,c_ms,blocked
1,5.7891986e-05,0.0,s_ma,c_ms,c_ma,blocked
1,6.1754574e-05,0.0,s_ma,c_ms,c_ms,blocked
1,7.5740536e-05,0.0,s_ma,c_ms,c_ma,blocked
1,1.7888167e-05,0.0,s_ma,c_ms,c_ms,blocked
1,5.7631674e-05,0.0,s_ma,c_ms,c_ms,blocked
1,0.33102387,0.0,s_ms,c_ms,c_ms,blocked
1,0.2809318,0.0,s_ms,c_ms,c_ma,blocked
1,0.27644295,0.0,s_ms,c_ms,c_ma,blocked
1,0.37551528,0.0,s_ms,c_ms,c_ms,blocked
1,0.2692498,0.0,s_ms,c_ms,c_ma,blocked
1,2.4988805e-05,0.0,s_ma,c_ma,c_ms,blocked
1,0.00013770387,0.0,s_ma,c_ma,c_ms,blocked
1,4.3933437e-06,0.0,s_ma,c_ma,c_ma,blocked
1,1.1125565e-05,0.0,s_ma,c_ma,c_ma,blocked
1,0.1890526,0.0,s_ms,c_ma,c_ms,blocked
1,0.22942808,0.0,s_ms,c_ma,c_ma,blocked
1,0.3361789,0.0,s_ms,c_ma,c_ms,blocked
1,0.27983135,0.0,s_ms,c_ma,c_ma,blocked
1,0.19451946,0.0,s_ms,c_ma,c_ms,blocked
1,3.5894587e-05,0.0,s_ma,c_ms,c_ms,blocked
1,1.8613055e-06,0.0,s_ma,c_ms,c_ma,blocked
1,2.7312242e-05,0.0,s_ma,c_ms,c_ms,blocked
1,1.2543058e-05,0.0,s_ma,c_ms,c_ma,blocked
1,1.8871233e-05,0.0,s_ma,c_ms,c_ma,blocked
1,0.2083368,0.0,s_ms,c_ms,c_ma,blocked
1,0.1797311,0.0,s_ms,c_ms,c_ms,blocked
1,0.18018068,0.0,s_ms,c_ms,c_ms,blocked
1,0.30898175,0.0,s_ms,c_ms,c_ma,blocked
1,0.26898134,0.0,s_ms,c_ms,c_ms,blocked
1,2.4203948e-05,0.0,s_ma,c_ma,c_ms,blocked
1,2.4637437e-05,0.0,s_ma,c_ma,c_ma,blocked
1,9.352306e-05,0.0,s_ma,c_ma,c_ms,blocked
1,1.2443042e-05,0.0,s_ma,c_ma,c_ms,blocked
1,0.132687,0.0,s_ms,c_ma,c_ma,blocked
1,0.25915608,0.0,s_ms,c_ma,c_ms,blocked
1,0.25500187,0.0,s_ms,c_ma,c_ma,blocked
1,0.27038693,0.0,s_ms,c_ma,c_ms,blocked
1,0.20276746,0.0,s_ms,c_ma,c_ma,blocked
1,0.00015546862,0.0,s_ma,c_ms,c_ms,blocked
1,0.00010892029,0.0,s_ma,c_ms,c_ma,blocked
1,7.960962e-05,0.0,s_ma,c_ms,c_ms,blocked
1,3.37615e-05,0.0,s_ma,c_ms,c_ma,blocked
1,0.00023367195,0.0,s_ma,c_ms,c_ma,blocked
1,0.22414103,0.0,s_ms,c_ms,c_ma,blocked
1,0.15423205,0.0,s_ms,c_ms,c_ms,blocked
1,0.26664782,0.0,s_ms,c_ms,c_ms,blocked
1,0.35725433,0.0,s_ms,c_ms,c_ma,blocked
1,0.3002176,0.0,s_ms,c_ms,c_ms,blocked
1,0.00014986757,0.0,s_ma,c_ma,c_ms,blocked
1,2.9161396e-05,0.0,s_ma,c_ma,c_ma,blocked
1,4.4289372e-05,0.0,s_ma,c_ma,c_ms,blocked
1,0.00013150946,0.0,s_ma,c_ma,c_ms,blocked
1,0.22417597,0.0,s_ms,c_ma,c_ma,blocked
1,0.15049937,0.0,s_ms,c_ma,c_ms,blocked
1,0.23374715,0.0,s_ms,c_ma,c_ma,blocked
1,0.26987123,0.0,s_ms,c_ma,c_ms,blocked
1,0.19090778,0.0,s_ms,c_ma,c_ma,blocked
1,3.9339066e-05,0.0,s_ma,c_ms,c_ma,blocked
1,2.9498795e-05,0.0,s_ma,c_ms,c_ms,blocked
1,7.138378e-06,0.0,s_ma,c_ms,c_ma,blocked
1,2.5512813e-06,0.0,s_ma,c_ms,c_ms,blocked
1,1.839438e-05,0.0,s_ma,c_ms,c_ms,blocked
1,0.29477453,0.0,s_ms,c_ms,c_ms,blocked
1,0.19818789,0.0,s_ms,c_ms,c_ma,blocked
1,0.30384448,0.0,s_ms,c_ms,c_ma,blocked
1,0.34246835,0.0,s_ms,c_ms,c_ms,blocked
1,0.26068056,0.0,s_ms,c_ms,c_ma,blocked
1,4.6753057e-06,0.0,s_ma,c_ma,c_ma,blocked
1,9.456641e-05,0.0,s_ma,c_ma,c_ms,blocked
1,4.1548403e-05,0.0,s_ma,c_ma,c_ms,blocked
1,2.2263583e-05,0.0,s_ma,c_ma,c_ma,blocked
1,0.22516747,0.0,s_ms,c_ma,c_ms,blocked
1,0.26566917,0.0,s_ms,c_ma,c_ma,blocked
1,0.31921703,0.0,s_ms,c_ma,c_ms,blocked
1,0.35184774,0.0,s_ms,c_ma,c_ma,blocked
1,0.15936737,0.0,s_ms,c_ma,c_ms,blocked
1,0.0004315611,0.0,s_ma,c_ms,c_ma,blocked
1,3.2583317e-05,0.0,s_ma,c_ms,c_ms,blocked
1,1.4971988e-05,0.0,s_ma,c_ms,c_ma,blocked
1,1.0083037e-05,0.0,s_ma,c_ms,c_ms,blocked
1,7.713707e-05,0.0,s_ma,c_ms,c_ms,blocked
1,0.27649492,0.0,s_ms,c_ms,c_ms,blocked
1,0.16814154,0.0,s_ms,c_ms,c_ma,blocked
1,0.18976311,0.0,s_ms,c_ms,c_ma,blocked
1,0.27475047,0.0,s_ms,c_ms,c_ms,blocked
1,0.26595587,0.0,s_ms,c_ms,c_ma,blocked
1,1.11652525e-05,0.0,s_ma,c_ma,c_ma,blocked
1,1.267293e-05,0.0,s_ma,c_ma,c_ms,blocked
1,0.00012313161,0.0,s_ma,c_ma,c_ms,blocked
1,2.302959e-05,0.0,s_ma,c_ma,c_ma,blocked
1,0.17081758,0.0,s_ms,c_ma,c_ms,blocked
1,0.14096627,0.0,s_ms,c_ma,c_ma,blocked
1,0.23000365,0.0,s_ms,c_ma,c_ms,blocked
1,0.18821776,0.0,s_ms,c_ma,c_ma,blocked
1,0.15302499,0.0,s_ms,c_ma,c_ms,blocked
1,0.716169,1.0,s_ms,c_ms,c_ms,blocked
1,0.6225793,1.0,s_ms,c_ms,c_ma,blocked
1,0.47979578,0.0,s_ms,c_ms,c_ms,blocked
1,0.7029333,1.0,s_ms,c_ms,c_ma,blocked
1,0.5979011,1.0,s_ms,c_ms,c_ma,blocked
1,1.23360705e-05,0.0,s_ma,c_ms,c_ma,blocked
1,7.2232897e-06,0.0,s_ma,c_ms,c_ms,blocked
1,2.8578086e-05,0.0,s_ma,c_ms,c_ms,blocked
1,4.872669e-07,0.0,s_ma,c_ms,c_ma,blocked
1,3.519799e-06,0.0,s_ma,c_ms,c_ms,blocked
1,0.64825404,1.0,s_ms,c_ma,c_ms,blocked
1,0.7667024,1.0,s_ms,c_ma,c_ma,blocked
1,0.6507534,1.0,s_ms,c_ma,c_ma,blocked
1,0.6335554,1.0,s_ms,c_ma,c_ms,blocked
1,0.7298503,1.0,s_ms,c_ma,c_ms,blocked
1,1.2303377e-05,0.0,s_ma,c_ma,c_ms,blocked
1,3.894973e-05,0.0,s_ma,c_ma,c_ma,blocked
1,3.2779164e-06,0.0,s_ma,c_ma,c_ms,blocked
1,0.00021730755,0.0,s_ma,c_ma,c_ma,blocked
1,0.59697247,1.0,s_ms,c_ms,c_ma,blocked
1,0.62100947,1.0,s_ms,c_ms,c_ms,blocked
1,0.59672374,1.0,s_ms,c_ms,c_ma,blocked
1,0.70658016,1.0,s_ms,c_ms,c_ms,blocked
1,0.6089215,1.0,s_ms,c_ms,c_ms,blocked
1,1.727218e-05,0.0,s_ma,c_ms,c_ms,blocked
1,2.404099e-05,0.0,s_ma,c_ms,c_ma,blocked
1,5.9028625e-06,0.0,s_ma,c_ms,c_ma,blocked
1,2.343876e-05,0.0,s_ma,c_ms,c_ms,blocked
1,2.5605881e-05,0.0,s_ma,c_ms,c_ma,blocked
1,0.6469246,1.0,s_ms,c_ma,c_ma,blocked
1,0.6429981,1.0,s_ms,c_ma,c_ms,blocked
1,0.75911236,1.0,s_ms,c_ma,c_ms,blocked
1,0.6379559,1.0,s_ms,c_ma,c_ma,blocked
1,0.7695093,1.0,s_ms,c_ma,c_ma,blocked
1,1.3141655e-05,0.0,s_ma,c_ma,c_ms,blocked
1,4.1865726e-05,0.0,s_ma,c_ma,c_ms,blocked
1,7.1509394e-06,0.0,s_ma,c_ma,c_ma,blocked
1,0.0003313133,0.0,s_ma,c_ma,c_ms,blocked
1,0.5729817,1.0,s_ms,c_ms,c_ms,blocked
1,0.598148,1.0,s_ms,c_ms,c_ma,blocked
1,0.4801733,0.0,s_ms,c_ms,c_ms,blocked
1,0.65414083,1.0,s_ms,c_ms,c_ma,blocked
1,0.542092,1.0,s_ms,c_ms,c_ma,blocked
1,1.47942565e-05,0.0,s_ma,c_ms,c_ma,blocked
1,0.00024545542,0.0,s_ma,c_ms,c_ms,blocked
1,0.00021739025,0.0,s_ma,c_ms,c_ms,blocked
1,8.780645e-05,0.0,s_ma,c_ms,c_ma,blocked
1,3.6125322e-05,0.0,s_ma,c_ms,c_ms,blocked
1,0.4894569,0.0,s_ms,c_ma,c_ms,blocked
1,0.6105199,1.0,s_ms,c_ma,c_ma,blocked
1,0.62851745,1.0,s_ms,c_ma,c_ma,blocked
1,0.5396165,1.0,s_ms,c_ma,c_ms,blocked
1,0.65815824,1.0,s_ms,c_ma,c_ms,blocked
1,4.5846027e-05,0.0,s_ma,c_ma,c_ma,blocked
1,4.4250664e-05,0.0,s_ma,c_ma,c_ms,blocked
1,0.0001620337,0.0,s_ma,c_ma,c_ms,blocked
1,0.00029456455,0.0,s_ma,c_ma,c_ma,blocked
1,0.55430686,1.0,s_ms,c_ms,c_ma,blocked
1,0.6460222,1.0,s_ms,c_ms,c_ms,blocked
1,0.53423995,1.0,s_ms,c_ms,c_ma,blocked
1,0.6970068,1.0,s_ms,c_ms,c_ms,blocked
1,0.6075947,1.0,s_ms,c_ms,c_ms,blocked
1,2.346796e-06,0.0,s_ma,c_ms,c_ms,blocked
1,6.4749147e-06,0.0,s_ma,c_ms,c_ma,blocked
1,1.8583218e-05,0.0,s_ma,c_ms,c_ma,blocked
1,2.399977e-07,0.0,s_ma,c_ms,c_ms,blocked
1,4.275728e-06,0.0,s_ma,c_ms,c_ma,blocked
1,0.5933803,1.0,s_ms,c_ma,c_ma,blocked
1,0.57783115,1.0,s_ms,c_ma,c_ms,blocked
1,0.6011693,1.0,s_ms,c_ma,c_ms,blocked
1,0.48144448,0.0,s_ms,c_ma,c_ma,blocked
1,0.6922816,1.0,s_ms,c_ma,c_ma,blocked
1,3.4290752e-06,0.0,s_ma,c_ma,c_ms,blocked
1,7.5073676e-06,0.0,s_ma,c_ma,c_ma,blocked
1,0.00015959017,0.0,s_ma,c_ma,c_ms,blocked
1,6.932619e-05,0.0,s_ma,c_ma,c_ms,blocked
1,0.6789739,1.0,s_ms,c_ms,c_ms,blocked
1,0.6424795,1.0,s_ms,c_ms,c_ma,blocked
1,0.5460889,1.0,s_ms,c_ms,c_ms,blocked
1,0.7256887,1.0,s_ms,c_ms,c_ma,blocked
1,0.5662513,1.0,s_ms,c_ms,c_ma,blocked
1,3.623497e-05,0.0,s_ma,c_ms,c_ma,blocked
1,8.709025e-05,0.0,s_ma,c_ms,c_ms,blocked
1,5.7270263e-05,0.0,s_ma,c_ms,c_ms,blocked
1,1.6560158e-05,0.0,s_ma,c_ms,c_ma,blocked
1,0.00010591879,0.0,s_ma,c_ms,c_ms,blocked
1,0.67689085,1.0,s_ms,c_ma,c_ms,blocked
1,0.7064061,1.0,s_ms,c_ma,c_ma,blocked
1,0.6623054,1.0,s_ms,c_ma,c_ma,blocked
1,0.7354597,1.0,s_ms,c_ma,c_ms,blocked
1,0.7400272,1.0,s_ms,c_ma,c_ms,blocked
1,0.00022230955,0.0,s_ma,c_ma,c_ma,blocked
1,0.00032014665,0.0,s_ma,c_ma,c_ms,blocked
1,0.00028389218,0.0,s_ma,c_ma,c_ma,blocked
1,7.588396e-05,0.0,s_ma,c_ma,c_ms,blocked
1,4.8759037e-05,0.0,s_ma,c_ma,c_ms,interleaved
1,2.7987298e-05,0.0,s_ma,c_ma,c_ma,interleaved
1,1.5763917e-05,0.0,s_ma,c_ma,c_ms,interleaved
1,0.00015146805,0.0,s_ma,c_ma,c_ms,interleaved
1,0.2940249,0.0,s_ms,c_ma,c_ms,interleaved
1,0.26142943,0.0,s_ms,c_ma,c_ma,interleaved
1,0.24868046,0.0,s_ms,c_ma,c_ma,interleaved
1,0.3120268,0.0,s_ms,c_ma,c_ms,interleaved
1,0.20814252,0.0,s_ms,c_ma,c_ma,interleaved
1,5.963506e-05,0.0,s_ma,c_ms,c_ma,interleaved
1,3.5271594e-05,0.0,s_ma,c_ms,c_ms,interleaved
1,0.000171359,0.0,s_ma,c_ms,c_ms,interleaved
1,4.35812e-05,0.0,s_ma,c_ms,c_ma,interleaved
1,0.00037830073,0.0,s_ma,c_ms,c_ma,interleaved
1,0.18395635,0.0,s_ms,c_ms,c_ms,interleaved
1,0.26997712,0.0,s_ms,c_ms,c_ma,interleaved
1,0.24463972,0.0,s_ms,c_ms,c_ms,interleaved
1,0.26420748,0.0,s_ms,c_ms,c_ma,interleaved
1,0.18526983,0.0,s_ms,c_ms,c_ms,interleaved
1,4.6681176e-05,0.0,s_ma,c_ma,c_ms,interleaved
1,4.815596e-05,0.0,s_ma,c_ma,c_ms,interleaved
1,4.691665e-06,0.0,s_ma,c_ma,c_ma,interleaved
1,7.971781e-05,0.0,s_ma,c_ma,c_ma,interleaved
1,0.25625136,0.0,s_ms,c_ma,c_ma,interleaved
1,0.19872501,0.0,s_ms,c_ma,c_ms,interleaved
1,0.29509455,0.0,s_ms,c_ma,c_ms,interleaved
1,0.23879537,0.0,s_ms,c_ma,c_ma,interleaved
1,0.23821723,0.0,s_ms,c_ma,c_ms,interleaved
1,5.5506905e-05,0.0,s_ma,c_ms,c_ms,interleaved
1,2.058234e-06,0.0,s_ma,c_ms,c_ma,interleaved
1,0.000110423214,0.0,s_ma,c_ms,c_ma,interleaved
1,3.693888e-05,0.0,s_ma,c_ms,c_ms,interleaved
1,2.6718164e-05,0.0,s_ma,c_ms,c_ms,interleaved
1,0.18633676,0.0,s_ms,c_ms,c_ma,interleaved
1,0.17858374,0.0,s_ms,c_ms,c_ms,interleaved
1,0.18906954,0.0,s_ms,c_ms,c_ma,interleaved
1,0.16647972,0.0,s_ms,c_ms,c_ms,interleaved
1,0.18639643,0.0,s_ms,c_ms,c_ma,interleaved
1,2.6562062e-05,0.0,s_ma,c_ma,c_ma,interleaved
1,4.541635e-05,0.0,s_ma,c_ma,c_ms,interleaved
1,1.4441195e-05,0.0,s_ma,c_ma,c_ms,interleaved
1,0.0001271561,0.0,s_ma,c_ma,c_ms,interleaved
1,0.43538135,0.0,s_ms,c_ma,c_ms,interleaved
1,0.35847712,0.0,s_ms,c_ma,c_ma,interleaved
1,0.33862197,0.0,s_ms,c_ma,c_ma,interleaved
1,0.31598377,0.0,s_ms,c_ma,c_ms,interleaved
1,0.26480323,0.0,s_ms,c_ma,c_ma,interleaved
1,9.099204e-05,0.0,s_ma,c_ms,c_ma,interleaved
1,3.144404e-05,0.0,s_ma,c_ms,c_ms,interleaved
1,8.8950794e-05,0.0,s_ma,c_ms,c_ms,interleaved
1,9.269759e-06,0.0,s_ma,c_ms,c_ma,interleaved
1,1.629505e-05,0.0,s_ma,c_ms,c_ma,interleaved
1,0.36453968,0.0,s_ms,c_ms,c_ms,interleaved
1,0.2611274,0.0,s_ms,c_ms,c_ma,interleaved
1,0.34417504,0.0,s_ms,c_ms,c_ms,interleaved
1,0.3399992,0.0,s_ms,c_ms,c_ma,interleaved
1,0.3147924,0.0,s_ms,c_ms,c_ms,interleaved
1,1.4408077e-05,0.0,s_ma,c_ma,c_ms,interleaved
1,4.613881e-06,0.0,s_ma,c_ma,c_ma,interleaved
1,1.3763751e-05,0.0,s_ma,c_ma,c_ms,interleaved
1,3.5781224e-05,0.0,s_ma,c_ma,c_ma,interleaved
1,0.33385772,0.0,s_ms,c_ma,c_ma,interleaved
1,0.2612065,0.0,s_ms,c_ma,c_ms,interleaved
1,0.27900025,0.0,s_ms,c_ma,c_ms,interleaved
1,0.24815533,0.0,s_ms,c_ma,c_ma,interleaved
1,0.24969402,0.0,s_ms,c_ma,c_ms,interleaved
1,1.8973362e-05,0.0,s_ma,c_ms,c_ms,interleaved
1,1.182721e-05,0.0,s_ma,c_ms,c_ma,interleaved
1,3.4492543e-05,0.0,s_ma,c_ms,c_ma,interleaved
1,2.8187437e-06,0.0,s_ma,c_ms,c_ms,interleaved
1,9.851185e-06,0.0,s_ma,c_ms,c_ms,interleaved
1,0.18889308,0.0,s_ms,c_ms,c_ma,interleaved
1,0.17442617,0.0,s_ms,c_ms,c_ms,interleaved
1,0.20252478,0.0,s_ms,c_ms,c_ma,interleaved
1,0.17675786,0.0,s_ms,c_ms,c_ms,interleaved
1,0.16748604,0.0,s_ms,c_ms,c_ma,interleaved
1,0.00015036282,0.0,s_ma,c_ma,c_ms,interleaved
1,7.523208e-05,0.0,s_ma,c_ma,c_ma,interleaved
1,0.00014016534,0.0,s_ma,c_ma,c_ms,interleaved
1,3.7581303e-05,0.0,s_ma,c_ma,c_ma,interleaved
1,0.28297505,0.0,s_ms,c_ma,c_ma,interleaved
1,0.34338653,0.0,s_ms,c_ma,c_ms,interleaved
1,0.32413208,0.0,s_ms,c_ma,c_ms,interleaved
1,0.24935041,0.0,s_ms,c_ma,c_ma,interleaved
1,0.3021167,0.0,s_ms,c_ma,c_ms,interleaved
1,5.0937328e-05,0.0,s_ma,c_ms,c_ms,interleaved
1,2.0722133e-05,0.0,s_ma,c_ms,c_ma,interleaved
1,0.00020730484,0.0,s_ma,c_ms,c_ma,interleaved
1,2.6021575e-05,0.0,s_ma,c_ms,c_ms,interleaved
1,7.005264e-05,0.0,s_ma,c_ms,c_ms,interleaved
1,0.24992207,0.0,s_ms,c_ms,c_ma,interleaved
1,0.20697148,0.0,s_ms,c_ms,c_ms,interleaved
1,0.30551478,0.0,s_ms,c_ms,c_ma,interleaved
1,0.26741707,0.0,s_ms,c_ms,c_ms,interleaved
1,0.26018673,0.0,s_ms,c_ms,c_ma,interleaved
1,0.5749854,1.0,s_ms,c_ma,c_ms,interleaved
1,0.6107432,1.0,s_ms,c_ma,c_ma,interleaved
1,0.43115893,0.0,s_ms,c_ma,c_ms,interleaved
1,0.5077209,1.0,s_ms,c_ma,c_ma,interleaved
1,0.60138243,1.0,s_ms,c_ma,c_ma,interleaved
1,0.0001323717,0.0,s_ma,c_ma,c_ms,interleaved
1,1.212835e-05,0.0,s_ma,c_ma,c_ms,interleaved
1,0.00010376206,0.0,s_ma,c_ma,c_ma,interleaved
1,9.334275e-06,0.0,s_ma,c_ma,c_ms,interleaved
1,0.4350158,0.0,s_ms,c_ms,c_ms,interleaved
1,0.6119374,1.0,s_ms,c_ms,c_ma,interleaved
1,0.52951455,1.0,s_ms,c_ms,c_ma,interleaved
1,0.42694837,0.0,s_ms,c_ms,c_ms,interleaved
1,0.54983306,1.0,s_ms,c_ms,c_ms,interleaved
1,8.363119e-06,0.0,s_ma,c_ms,c_ma,interleaved
1,1.4184161e-05,0.0,s_ma,c_ms,c_ms,interleaved
1,1.0425759e-05,0.0,s_ma,c_ms,c_ma,interleaved
1,2.3508562e-06,0.0,s_ma,c_ms,c_ms,interleaved
1,2.5587924e-05,0.0,s_ma,c_ms,c_ma,interleaved
1,0.6145832,1.0,s_ms,c_ma,c_ma,interleaved
1,0.688648,1.0,s_ms,c_ma,c_ms,interleaved
1,0.4952156,0.0,s_ms,c_ma,c_ma,interleaved
1,0.62395436,1.0,s_ms,c_ma,c_ms,interleaved
1,0.5026457,1.0,s_ms,c_ma,c_ms,interleaved
1,0.00012489661,0.0,s_ma,c_ma,c_ms,interleaved
1,8.148276e-06,0.0,s_ma,c_ma,c_ma,interleaved
1,3.621548e-06,0.0,s_ma,c_ma,c_ms,interleaved
1,3.6825124e-05,0.0,s_ma,c_ma,c_ma,interleaved
1,0.54870534,1.0,s_ms,c_ms,c_ma,interleaved
1,0.68240803,1.0,s_ms,c_ms,c_ms,interleaved
1,0.6157717,1.0,s_ms,c_ms,c_ms,interleaved
1,0.5779996,1.0,s_ms,c_ms,c_ma,interleaved
1,0.65214455,1.0,s_ms,c_ms,c_ma,interleaved
1,3.422053e-06,0.0,s_ma,c_ms,c_ms,interleaved
1,1.6716587e-05,0.0,s_ma,c_ms,c_ma,interleaved
1,0.00016884346,0.0,s_ma,c_ms,c_ms,interleaved
1,4.2828083e-06,0.0,s_ma,c_ms,c_ma,interleaved
1,4.9496142e-05,0.0,s_ma,c_ms,c_ms,interleaved
1,0.645764,1.0,s_ms,c_ma,c_ma,interleaved
1,0.55241936,1.0,s_ms,c_ma,c_ms,interleaved
1,0.56776816,1.0,s_ms,c_ma,c_ma,interleaved
1,0.58041453,1.0,s_ms,c_ma,c_ms,interleaved
1,0.54304934,1.0,s_ms,c_ma,c_ms,interleaved
1,1.4512736e-05,0.0,s_ma,c_ma,c_ms,interleaved
1,9.0246895e-06,0.0,s_ma,c_ma,c_ma,interleaved
1,5.876061e-06,0.0,s_ma,c_ma,c_ms,interleaved
1,1.3884662e-05,0.0,s_ma,c_ma,c_ma,interleaved
1,0.558765,1.0,s_ms,c_ms,c_ma,interleaved
1,0.6313655,1.0,s_ms,c_ms,c_ms,interleaved
1,0.5673364,1.0,s_ms,c_ms,c_ms,interleaved
1,0.56707615,1.0,s_ms,c_ms,c_ma,interleaved
1,0.668931,1.0,s_ms,c_ms,c_ma,interleaved
1,2.9753215e-05,0.0,s_ma,c_ms,c_ms,interleaved
1,4.6516016e-06,0.0,s_ma,c_ms,c_ma,interleaved
1,0.0002140443,0.0,s_ma,c_ms,c_ms,interleaved
1,2.080453e-05,0.0,s_ma,c_ms,c_ma,interleaved
1,5.9981714e-05,0.0,s_ma,c_ms,c_ms,interleaved
1,0.52358675,1.0,s_ms,c_ma,c_ms,interleaved
1,0.5999517,1.0,s_ms,c_ma,c_ma,interleaved
1,0.49445343,0.0,s_ms,c_ma,c_ms,interleaved
1,0.59661496,1.0,s_ms,c_ma,c_ma,interleaved
1,0.593139,1.0,s_ms,c_ma,c_ma,interleaved
1,7.202808e-05,0.0,s_ma,c_ma,c_ma,interleaved
1,3.0101426e-06,0.0,s_ma,c_ma,c_ms,interleaved
1,4.600702e-06,0.0,s_ma,c_ma,c_ms,interleaved
1,5.2883202e-05,0.0,s_ma,c_ma,c_ms,interleaved
1,0.46064994,0.0,s_ms,c_ms,c_ms,interleaved
1,0.5249257,1.0,s_ms,c_ms,c_ma,interleaved
1,0.4118602,0.0,s_ms,c_ms,c_ma,interleaved
1,0.40679953,0.0,s_ms,c_ms,c_ms,interleaved
1,0.48909253,0.0,s_ms,c_ms,c_ms,interleaved
1,5.4182533e-07,0.0,s_ma,c_ms,c_ma,interleaved
1,2.3626502e-05,0.0,s_ma,c_ms,c_ms,interleaved
1,8.6275795e-05,0.0,s_ma,c_ms,c_ma,interleaved
1,2.8574033e-07,0.0,s_ma,c_ms,c_ms,interleaved
1,1.2453213e-05,0.0,s_ma,c_ms,c_ma,interleaved
1,0.66529334,1.0,s_ms,c_ma,c_ma,interleaved
1,0.61381114,1.0,s_ms,c_ma,c_ms,interleaved
1,0.56638336,1.0,s_ms,c_ma,c_ma,interleaved
1,0.6395235,1.0,s_ms,c_ma,c_ms,interleaved
1,0.56966776,1.0,s_ms,c_ma,c_ms,interleaved
1,8.71376e-06,0.0,s_ma,c_ma,c_ms,interleaved
1,3.6944068e-05,0.0,s_ma,c_ma,c_ma,interleaved
1,1.5056073e-05,0.0,s_ma,c_ma,c_ma,interleaved
1,5.6572193e-05,0.0,s_ma,c_ma,c_ms,interleaved
1,0.5559102,1.0,s_ms,c_ms,c_ma,interleaved
1,0.6007165,1.0,s_ms,c_ms,c_ms,interleaved
1,0.5336498,1.0,s_ms,c_ms,c_ms,interleaved
1,0.58100283,1.0,s_ms,c_ms,c_ma,interleaved
1,0.56384575,1.0,s_ms,c_ms,c_ma,interleaved
1,2.9840594e-06,0.0,s_ma,c_ms,c_ms,interleaved
1,2.9409357e-05,0.0,s_ma,c_ms,c_ma,interleaved
1,2.8466464e-05,0.0,s_ma,c_ms,c_ms,interleaved
1,4.5255897e-06,0.0,s_ma,c_ms,c_ma,interleaved
1,9.45894e-05,0.0,s_ma,c_ms,c_ms,interleaved
